"tweet","text","location"
96,"Join One America's @CSinclairtv &amp; @rpollockDC as they examine how pollsters swayed the 2020 election &amp; how the mainstream media forced Americans to unquestioningly accept the outcome.
Tune in on Saturday, November 14th &amp; Sunday, November 15th at 10 p.m. ET / 7 p.m. PT only on OAN https://t.co/10SIG7tpir","Rhode Island"
97,"President Trump won this election in a landslide! Too bad we didn’t get to see the real results on election night. I have a feeling we will soon. #ReleaseTheKracken","Rhode Island"
98,"“Ten years after she left house arrest and vowed to fight for justice, Myanmar’s civilian leader has instead become a jailer of critics and an apologist for the slaughter of minorities... “ | Hannah Beech, NYT https://t.co/ligU3Hr0l5 @hkbeech","Rhode Island"
99,"Okay, how did the votes get stolen?
17 court cases, denied for no evidence.
Trumps lawyers UNDER OATH said there was no fraud.
Trump appointee said “safest most secure election we ever had. “
MAGATs, are the dumbest most easily lead sheep we have seen in America History.
Bring it","Rhode Island"
100,"@CarlaHSands @realDonaldTrump This image is not of a ballot. It is one of two mailings sent in advance of the election; likely the one that served as a verification notice intended to elicit notices of address changes or other data corrections. Based on this notice, the record will be canceled.","Rhode Island"
101,"@CarlaHSands @realDonaldTrump That is a ballot application. 
They did not send ballots in July for the general election. 
They hadn't even settled on a candidate yet.","Rhode Island"
102,"@CarlaHSands You're a proven liar. No one believes you. https://t.co/vPJBAIXu99","Rhode Island"
103,"Where do the Democrats stand on covering up sexual assaults against student athletes?","Rhode Island"
104,"YEAH I VOTED FOR TRUMP. As a Black Man is bothers me to know the ELECTION was stolen from us. Its like I dont have a VOICE.... My old account was susp3nded I had 25k followers.. CAN I GET SOME RETWEETS AND FOLLOWS? I follow all back. Love ya fr fr💕💕🙏🙏🙏","Rhode Island"
105,"FYI US House Update

-Rs now one seat away from winning EVERY rated ""toss up"" race in the election.

Yet, we're being ""told"" by our superiors at the pravda MSM Joe Biden ""won""?

BS.","Rhode Island"
106,"@PhillyGOP The Republican controlled legislature in PA, MI, WI, GA &amp; AZ must start using these words, “We hereby order the Secretary of State to obey our laws and only count ballots that were received on election day with matching signatures.” Call your legislators!

https://t.co/tpA9PpE9J3","Rhode Island"
107,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Rhode Island"
108,"Obama actually changed the law in 2012 to enable Scytl to merge with another company and move into other areas of voting and election control.","Rhode Island"
109,"Don't worry, USA Today already wrote a story about the DC events today. Despite what you may have seen with your own very eyes, Antifa was peaceful and there was only a few ""fights"" between the groups. Also Trump guys no wear masks and won't accept the election. Orange group bad! https://t.co/USJFdg4z7w https://t.co/JWp0zYBvJz","Rhode Island"
110,"https://t.co/ZaeFate0GW","Rhode Island"
111,"We need the Kracken @SidneyPowell1 🙏 https://t.co/KtP2ZdKGtp","Rhode Island"
112,"I can hardly wait to put forth all the evidence we have collected on D o m i n i o n...we know the machines were..producing altered election results...100s of 1000s of votes... President Trump won this election in a landslide. It's going to be irrefutable.
-@SidneyPowell1","Rhode Island"
113,"President Trump Has ALWAYS fought for us, and we will continue to fight for him.
 
We have seen voter irregularities throughout the country, &amp; we MUST investigate any allegations of fraud.
 
This is bigger than this election—we are fighting to SAVE our democratic process!","Rhode Island"
114,"1. I wonder in how many states the legislatures‘ election laws were altered by courts or Secretaries of State or whomever?","Rhode Island"
115,"✋New Mexico","Rhode Island"
116,"Massive Crowds March in DC to Show Support for Trump, Demand Election Integrity https://t.co/mnNFPWeJek
 
Download our app to read more for free at https://t.co/a4fdBZsZ2c","Rhode Island"
117,"【ペンシルベニア州裁判所、大統領選巡り郵便投票の一部を無効と判断】米ペンシルベニアの州裁判所は１２日、今月３日の大統領選を巡り、記載に不備があった郵便投票および期日前投票の用紙について有権者が９日以降に必要な情報を提出した分を無効とする判断を示した。
https://t.co/HIUlnyuQe0

当然","Rhode Island"
118,"Donald Trump is still refusing to accept Joe Biden as the winner of the U.S. election - even as his allegations of fraud have been met with skepticism from judges and legal analysts https://t.co/gVsIjIibBy https://t.co/EBZgRDMSAT","Rhode Island"
119,"@CatieGus @TheRISEofROD @RealEricCarmen Dominion sends the election data to Spain &amp; Germany, where it's processed. Why??
https://t.co/UfoYtwVVqM","Rhode Island"
120,"Auch Skytl (spanische Firma) ist wahrscheinlich involviert!!
[Ich konnte die Genauigkeit noch nicht bestätigen Ich werde schreiben, wenn ich bestätige]

🇬🇧!! !! The server that contributed to the election fraud is in FRANKFURT AM MAIN !! !!
Last night he was seized","Rhode Island"
121,"My message today--November 14, 2020--is that this presidential election is not over. I have articulated parts of this argument, but I am in possession of very significant facts that, if addressed fairly, mean #Trump will be sworn in for his second term on 1/20/21.

Stand with me.","Rhode Island"
122,"YEAH I VOTED FOR TRUMP. As a Black Man is bothers me to know the ELECTION was stolen from us. Its like I dont have a VOICE.... My old account was susp3nded I had 25k followers.. CAN I GET SOME RETWEETS AND FOLLOWS? I follow all back. Love ya fr fr💕💕🙏🙏🙏","Rhode Island"
123,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Rhode Island"
124,"@kylenabecker @RussRamsland .@JennaEllisEsq @mttemorgan @RudyGiuliani @SidneyPowell1 @mikeroman @JaySekulow @realDonaldTrump @DonaldJTrumpJr @EricTrump @LLinWood @GOPChairwoman @kayleighmcenany @PressSec Wasn't a secret this company could be compromised but almost 30 states used them for the election?!?!","Rhode Island"
125,"Georgia Legislature must step in and order a real canvass. Secretary of State’s continuing failure to protect citizens of Georgia’s right to honest election requires legislature intervening as U S Constitution provides","Rhode Island"
126,"Read all about Dominion and Smartmatic voting companies and you’ll soon understand how pervasive this Democrat electoral fraud is, and why there’s no way in the world the 2020 Presidential election was either free or fair. #MAGA @realDonaldTrump #AmericaFirst #Dobbs","Rhode Island"
127,"Amazing","Rhode Island"
128,"Stop the steal!","Rhode Island"
129,"This is the path of deranged conspiracy theory down which the outgoing President is leading his supporters and the GOP. Tinfoil hat stuff. https://t.co/UHMiUwRBCl","Rhode Island"
130,"LMAO irl shit posting. https://t.co/X5gbc6YV6F","Rhode Island"
131,"Did Australia use scytl for federal election?","Rhode Island"
132,"And for state and local elections going way back, would have ties to Johns Hopkins and Dr Molly McCauley who was killed for exposing voter/election fraud?
As you can imagine being based in Baltimore Maryland this corrupt system has manipulated Maryland elections for years and","Rhode Island"
133,"If you're a deep State Dem you don't even have to pay them. The payment comes after they ""subtly nuance"" your election, then they are awarded government contracts and grants 👍","Rhode Island"
134,"We need the Kracken @SidneyPowell1 🙏","Rhode Island"
135,"Right up to the present. Just one of the ways they cost Kimberly Klacik her rightful seat. This was how Elijah Cummings never lost an election. Same thing with Nancy, Maxine, Schumer, etc.","Rhode Island"
136,"You'll notice that Mr Campbell is affiliated with Johns Hopkins. Just like myself, and just like Dr Molly McCauley. 🙏🙏🙏
What are the odds out of the entire planet a company involved in the deepest and highest levels of voter fraud for this presidential election,","Rhode Island"
137,"@RudyGiuliani See see! I always say if you want to know what evil the Democrats are up to, just look at what they are complaining about. Democrats always accuse others of that which they do. Colluding with foreign countries to influence an election is their MO. It’s on them, not Trump.","Rhode Island"
138,"Take a look at the thievery. Caught in the act!  Our votes for Trump were given to Biden by the Dominion voting system that was designed for the purpose of stealing elections.","Rhode Island"
139,"Trump has access to the highest levels of top secret intelligence

If he says there was election fraud, there was election fraud","Rhode Island"
140,"@realDonaldTrump Still won’t win you the election!!! Still won’t erase your criminality &amp; incompetence &amp; negligence in not handling #COVID19 properly back in January!! Still won’t erase the over 240,000 deaths you caused!!! YOU LOST!! GET LOST!!","Rhode Island"
141,"@Kalaax008 @johnpavlovitz @realDonaldTrump @senatemajldr He seriously thinks this undoes the Democratic election.","Rhode Island"
142,"#RestartLeader
#Restart_opposition 
#StopTheSteal","Rhode Island"
143,"🚨🚨Sidney Powell: President Trump won this election in a landslide. We will prove it. We have more witnesses coming forward than we can keep up with. We’re talking about millions of votes. People DHS knew for years about this threat &amp; need to be fired yesterday. Wray too.","Rhode Island"
144,"there are dozens of these videos - each one sicker than the next.  and it makes you wonder: how would they have reacted if they had lost the election, if this is how they act when they won?","Rhode Island"
145,"Dear @Twitter, stop interfering in the election.","Rhode Island"
146,"1. I wonder in how many states the legislatures‘ election laws were altered by courts or Secretaries of State or whomever?","Rhode Island"
147,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Rhode Island"
148,"(If you missed this yesterday because of the paywall, now it is out.) Republicans complain about the welfare state, but blue America is carrying red America on its back and all we are getting in return is a system more and more rigged against us.  https://t.co/pJqQl3cWkk","Rhode Island"
149,"The media is LYING to you about this election.

Joe Biden                                  Donald J Trump https://t.co/Svn8E4upzh","Rhode Island"
150,"Boom!","Rhode Island"
151,"😡How is Republican Governor Kemp allowing this to happen?","Rhode Island"
152,"#StopTheSteal @DNC #VoterFraud must and will be stopped! #4MoreYearsFor45 #Trump2020  #TrumpWillPrevail #WeWillWin","Rhode Island"
153,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons! https://t.co/RMOa4jKZwA","Rhode Island"
154,"@JoeBiden @KamalaHarris You guys are in charge now right? You are ""President and Vice President"" of these United States of America by Popular Vote right!? The election was called right? 

Will you condemn the ANTIFA and BLM violence in DC on peaceful MAGA Patriots?

YES   OR   NO","Rhode Island"
155,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Rhode Island"
156,"""The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!""","Rhode Island"
157,"BOMBSHELL: The 2020 election took place under a Trump-declared “National Emergency” that set an Election Day trap for the “unauthorized accessing of election and campaign infrastructure” https://t.co/pxOOEIwDVH","Rhode Island"
158,"Donald Trump has sexually harassed more women than confirmed cases of voter fraud in the election.","Rhode Island"
159,"The guy who had Louis DeJoy cripple the USPS, told his voters to vote TWICE, and then told millions more NOT to use mail-in ballots is calling the election ""rigged"" and is wondering why he lost.

You can't make this shit up.","Rhode Island"
160,"Sebastian Gorka: Where Are the Arsonists, Looters at D.C. MAGA March? https://t.co/giuiCsNP57","Rhode Island"
161,"Mike Pence to Audience Chanting ‘Four More Years!’: ‘That’s the Plan’ https://t.co/RN6cm8vszH","Rhode Island"
162,"FACT CHECK = FALSE
Over a million regular Americans that are sick of corruption and voter fraud attended a rally in DC to support President Trump who won the election by a landslide WITHOUT CHEATING. https://t.co/gHyjCtjLx3","Rhode Island"
163,"Rigged Election! Thanks Ryan.","Rhode Island"
164,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Rhode Island"
165,"It attempted to alter our election and got caught?","Rhode Island"
166,"Now 73,000,000 Votes!","Rhode Island"
167,".@FoxNews daytime ratings have completely collapsed. Weekend daytime even WORSE. Very sad to watch this happen, but they forgot what made them successful, what got them there. They forgot the Golden Goose. The biggest difference between the 2016 Election, and 2020, was @FoxNews!","Rhode Island"
168,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","Rhode Island"
169,"Trump just put Rudy Giuliani in charge of lawsuits trying to overturn the election results. 

How do you think that will work out?

(Rudy could plead a parking ticket down to manslaughter.) https://t.co/AVE0XUjGDq","Rhode Island"
170,"I spent two months talking about how rule changes in certain states would lead to a quasi election with a ton of confusion, and distrust.

This absolutely was by design.

The system is not set up for how we conducted this one, and it was inevitably going to lead to where we are.","Rhode Island"
171,"The US Military Has Raided And Seized Servers In Frankfurt, Germany Tied To The Dominion Election System. 
Scytl is the Spanish software company, it's server located in Germany. 
#TheBestIsYetToCome https://t.co/mjf2F18Ubh","Rhode Island"
172,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Rhode Island"
173,"The American People will win the war on this election fraud as Trump and Team are fighting!  Legal votes only, illegal votes discard.  Very easy, let's say it again:  LEGAL VOTES ONLY, ILLEGAL VOTES DISCARD!  Please retweet for our Democratic friends to take note...THANK YOU!","Rhode Island"
174,"@realDonaldTrump they tried to steal the election from you, they paid the media to lie about it, they lied to you about military operations, and now they're publicly attacking your supporters on the streets outside your home.

F--k the bad press. Declare martial law.","Rhode Island"
175,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Rhode Island"
