"tweet","text","location"
48,"@Carlasspace @KamalaHarris @JoeBiden A third law firm just distanced itself from the Trump campaign’s lawsuits following the election. Porter Wright Morris &amp; Arthur will no longer represent President Donald Trump’s campaign as it seeks to block Pennsylvania from certifying its election results.","Maryland"
49,"@MarcoASolis A third law firm just distanced itself from the Trump campaign’s lawsuits following the election. Porter Wright Morris &amp; Arthur will no longer represent President Donald Trump’s campaign as it seeks to block Pennsylvania from certifying its election results.","Maryland"
50,"@MitchBerisha @HillaryClinton @AP @realDonaldTrump A third law firm just distanced itself from the Trump campaign’s lawsuits following the election. Porter Wright Morris &amp; Arthur will no longer represent President Donald Trump’s campaign as it seeks to block Pennsylvania from certifying its election results.","Maryland"
51,"@ABC A third law firm just distanced itself from the Trump campaign’s lawsuits following the election. Porter Wright Morris &amp; Arthur will no longer represent President Donald Trump’s campaign as it seeks to block Pennsylvania from certifying its election results.","Maryland"
52,"@BarackObama A third law firm just distanced itself from the Trump campaign’s lawsuits following the election. Porter Wright Morris &amp; Arthur will no longer represent President Donald Trump’s campaign as it seeks to block Pennsylvania from certifying its election results.","Maryland"
53,"@TheEllenShow A third law firm just distanced itself from the Trump campaign’s lawsuits following the election. Porter Wright Morris &amp; Arthur will no longer represent President Donald Trump’s campaign as it seeks to block Pennsylvania from certifying its election results.","Maryland"
54,"@Televisa_Prensa A third law firm just distanced itself from the Trump campaign’s lawsuits following the election. Porter Wright Morris &amp; Arthur will no longer represent President Donald Trump’s campaign as it seeks to block Pennsylvania from certifying its election results.","Maryland"
55,"@Lapatria16 @CNNEE A third law firm just distanced itself from the Trump campaign’s lawsuits following the election. Porter Wright Morris &amp; Arthur will no longer represent President Donald Trump’s campaign as it seeks to block Pennsylvania from certifying its election results.","Maryland"
56,"@FoxNews A third law firm just distanced itself from the Trump campaign’s lawsuits following the election. Porter Wright Morris &amp; Arthur will no longer represent President Donald Trump’s campaign as it seeks to block Pennsylvania from certifying its election results.","Maryland"
57,"Awks Crazy Nancy 🥶","Maryland"
58,"Georgia Governor @BrianKempGA talks golf instead of dealing with fraudulent GA election.

Why?

Because Kemp was. and still is, part of the fraud. He is China-corrupt.

#FightBack for Kemp Resignation https://t.co/LWOPCa6BPJ","Maryland"
59,"@politico The media doesn't get to call the election #ChinaJoe wasn't won a darn thing!","Maryland"
60,"@politico There's no falsely asserting.  Dems are actively attempting to steal the election.","Maryland"
61,"@atensnut 💯🇺🇸❤️✌️👏🙏💥💥 wait till they found out the election is invalid because of major fraud and trump is re- elected - fires - riots - who know - that’s the difference between Trump and Biden - Biden loser - goes to jail -","Maryland"
62,"@TheMikeFiller @fleccas https://t.co/krLRex0Y3q","Maryland"
63,"@fleccas https://t.co/krLRex0Y3q","Maryland"
64,"Georgia Governor @BrianKempGA talks golf instead of dealing with fraudulent GA election.

Why?

Because Kemp was. and still is, part of the fraud. He is China-corrupt.

#FightBack for Kemp Resignation","Maryland"
65,"“Do we really believe that the party who believes that looting is justified in the name of social justice didn’t steal this election in the name of social justice?” #MillionMAGAMarch #Trump2020 #Recount2020 https://t.co/sL45bdQC9f","Maryland"
66,"Georgia legislature should make clear there will be noi electors from Georgia until there is a full and clear recount that is honest and not rigged. The people of Georgia do not have to tolerate a flawed election. They are not powerless. Call your legislator and demand action.","Maryland"
67,"@George12345667 @TrumptyHad @itsJeffTiedrich @realDonaldTrump Why did Republicans and Trump obstruct the heroes act and he walked away from the negotiation table long before the election now all of a sudden he wants to pass a bill go to hell with him","Maryland"
68,"Please read this carefully! Trump could seize cnn 😳BOMBSHELL:The 2020 election took place under a Trump-declared ""National Emergency"" that set an Election Day trap for the ""unauthorized accessing of election and campaign infrastructure"" Patriot Daily Pres https://t.co/Gm2mIhOWB3","Maryland"
69,"https://t.co/3tDABey1Yz https://t.co/q8EfkhK4oE","Maryland"
70,"“In leaving office, @Adrian_Fontes, shows himself to be just the type of person we need IN office. He may have lost the election, but he won at democracy.”

Damn straight.  https://t.co/LAV2x3Ln5x","Maryland"
71,"Our boy Rich","Maryland"
72,"If both sides constantly use the same talking point, let’s put it to rest and do a full, transparent audit of all systems and data that we can.

Find 30k illegal ballots? It won’t change the election but we can fix the problem and punish anyone who intentionally acted illegally.","Maryland"
73,"Pennsylvania Secretary of State, @KathyBoockvar, Won’t Order Recount.

DESPITE Pelosi’s plea the there’s NO question election the was hijacked and we MUST #ProtectOurDemocracy  &amp; #FollowTheFacts
🤔🤔🤔
So then, what’s #Pennsylvania hiding?
#StopTheSteaI 
https://t.co/vNcJAT2lak https://t.co/GvkHY2K6cD","Maryland"
74,"Election Data Team to Call 1.25 Million Voters Over Anomalies in 6 Contested States-Braynard has assembled a team to look for inconsistencies in the six contested states—PA-GA-MI-WI-AZ-NV-So far, they’ve identified 1.25 M voter issues https://t.co/sI4EFbpqLP","Maryland"
75,"DOMINION.🗳️

""We began to look and realized how easy it is to change votes.""

Election security expert @RussRamsland has performed many investigations on US election machines.

The most *shocking* thing about this interview is it took place just days BEFORE the election. Watch🔻 https://t.co/53Kcxmne2e","Maryland"
76,"Michigan GOP Lawmakers Demand Fraud Audit Before Election Is Certified https://t.co/E8g7n4tz2k","Maryland"
77,"Dear @Twitter, stop interfering in the election.","Maryland"
78,"Pompeo discusses China at the National Governors Association https://t.co/K6RSBqBUJG

How many of our governors are compromised by the Chinese Communist Party 🇨🇳?  

Is this why @GovKemp @dougducey @SteveSisolak @GovernorTomWolf @GovWhitmer @GovEvers are avoiding election audits? https://t.co/XPfVmJCsit","Maryland"
79,"👇🚨","Maryland"
80,"They think we forgot about this. We didn’t &amp; we won’t.","Maryland"
81,"👇🚨 we said he won popular vote for 3 years! He did","Maryland"
82,"To every spineless republican who is hedging their bets by not shouting the truth about the United States election being rigged, know this: in the end, truth and light always win. 
Cowardice will be your legacy.","Maryland"
83,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Maryland"
84,"L'HOMME QUI A VU LE VOL DU MICHIGAN
 Shane Trejo a été témoin des bulletins de vote Biden à 3h30 du matin. Ce qui a permis au Michigan d’être emportée par Biden https://t.co/vWJH8JPwU4","Maryland"
85,"Massive election fraud exposed would mean the illusion would be broken- that we are not a near evenly divided nation- that there are way more of us than there are of them. They just had a media megaphone.","Maryland"
86,"@RealJamesWoods @GovRonDeSantis @TimScottSC Lol if they get away with this election it won't matter if God ran as a Republican because they're going to rig every election from here on out.","Maryland"
87,"🤣","Maryland"
88,"It’s about time judges start imposing sanctions for frivolous lawsuits like these.  This election is OVER.

‘Abuse of the rule of law': 1,000 ex-judges, attorneys slam Trump's false claims of voter fraud https://t.co/yOl2zcqtuA via @usatoday","Maryland"
89,"The refusal of Republican leaders to acknowledge the results of the presidential election is not just an attack on Biden. It is an attack on American democracy, and shows the degree to which the Republican party is moving toward authoritarianism.","Maryland"
90,"@rayhoffmanonair @BillKristol @JoeBiden @KristolConvos @RonBrownstein A once in a century pandemic is such a wild card that I think it makes analysis of the 2020 election difficult. And we still don't know how bad things are going to get over the next few months and what the effects of that will be.","Maryland"
91,"@NateSilver538 There's some curse in operation: 538 had about a 10% chance prior to the election. When it looked like FL GA and NC were falling, but Fox called AZ, inputting to 538 seemed to give around a 10% chance, still, on that endless night. 
And here we are... some still see a 10% chance.","Maryland"
92,"Le Président Trump déploie son arsenal juridique. A rapprocher de la saisie de serveurs informatiques en Allemagne et en Espagne ? Le 12/11 a été signé un décret sur l'imposition de sanctions en cas d'ingérence étrangère dans une élection aux États-Unis https://t.co/kGYFGyPPuf","Maryland"
93,"Ooopsie Dominion Voting Fraudsters from Toronto 🇨🇦🇺🇸🌎🐀🐀🐀 https://t.co/8jVLrep23F","Maryland"
94,"The people’s President is Donald J Trump. The media has done everything they can to lie, suppress, censor and now rig this truth and election from the world.

What is happening in Washington D.C today is unlike anything I’ve ever seen. 

#StopTheSteaI #MillionMAGAMarch2020","Maryland"
95,"Lol https://t.co/6IUq1sni5q","Maryland"
96,"Hundreds","Maryland"
97,"It’s really pathetic how many people think Trump should be permitted to stew in his sad feelings when he’s really ginning up a bunch of extremists who think the election was stolen. Wake up.","Maryland"
98,"NEW: How a post-election crisis was manufactured in Pennsylvania, where Republicans refused to let local officials process mail ballots before Election Day. This gave Trump a huge ""red mirage"" that he used to falsely claim victory and spread disinformation https://t.co/FzpsbsnhJS https://t.co/W5gkF56cCK","Maryland"
99,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Maryland"
100,"👇👇👇","Maryland"
101,"https://t.co/1QYeEGOrun","Maryland"
102,"Donald Trump received more re-election votes than any incumbent president in American history and you’re telling me that the man whose rallies couldn’t fill a parking lot got more and “won?”

🤔","Maryland"
103,"EXCLUSIVE: In Georgia the Difference In President-Only Ballots Between President Trump and Biden Is STATISTICALLY IMPOSSIBLE - Indicates Obvious Election Fraud @JoeHoft @RealDonaldTrump via @gatewaypundit https://t.co/tm4jj8Aiil","Maryland"
104,"EXCLUSIVE: In Georgia the Difference In President-Only Ballots Between President Trump and Biden Is STATISTICALLY IMPOSSIBLE - Indicates Obvious Election Fraud @JoeHoft @RealDonaldTrump via @gatewaypundit https://t.co/tm4jj8Aiil","Maryland"
105,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Maryland"
106,"There are a LOT of bad faith claims being made right now about security vulnerabilities and rigged elections, but those citing vulnerabilities as a reason to conduct post-election audits are correct.

Security experts have long advocated post-election audits be done routinely.","Maryland"
107,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","Maryland"
108,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","Maryland"
109,"ouch","Maryland"
110,"Warnock: Americans Must 'Repent' for Backing Trump and 'Worship of Whiteness' - Washington Free Beacon //#RepentThis  https://t.co/mXYriSIpxT","Maryland"
111,"Dear @Twitter, stop interfering in the election.","Maryland"
112,"Fake Account.","Maryland"
113,"@StateDept @NATO https://t.co/pxH5AZjeBa","Maryland"
114,"Oh look. Facts do exist.","Maryland"
115,"The Constitution is very clear about who makes election laws and it is not them!!

Lin Wood Files Lawsuit Challenging Georgia's Secretary of State's Dark Unconstitutional Agreement with Hillary Attorney Marc Elias https://t.co/NNPmhFVnlm via @gatewaypundit","Maryland"
116,"Disgraceful! Dominion-Smarmatic-Syctl are complicit in the world’s largest and most consequential election fraud in history. The law will serve justice to the perpetrators and a resounding victory to Donald. J Trump! @realDonaldTrump @SidneyPowell1","Maryland"
117,"FACT: @SidneyPowell1 is the role model  for EVERY American who cherishes Freedom, Liberty, Election Integrity &amp; The Truth! Time for Every American to feed off her Courage &amp; Patriotism &amp; Take Our Country Back! @GenFlynn @JosephJFlynn1 @GoJackFlynn @BarbaraRedgate @RichardGrenell","Maryland"
118,"#TheDeepStateIsReal","Maryland"
119,"US Military has saved the election for President Trump.","Maryland"
120,"STUNNING TESTIMONY: Michigan Election Observer Shane Trejo Witnessed Drivers Bring in 50 Boxes of “Absentee Ballots” 
THE MAN WHO SAW THE MICHIGAN STEAL
Shane Trejo witnessed the 3:30am Biden Ballot Drop that gave Michigan from Trump to Biden.
👇🏽👇🏽

 https://t.co/mfspnpWfND","Maryland"
121,"Georgia Governor @BrianKempGA talks golf instead of dealing with fraudulent GA election.

Why?

Because Kemp was. and still is, part of the fraud. He is China-corrupt.

#FightBack for Kemp Resignation","Maryland"
122,"Just think of all misogynistic narratives that would have been spun  if @HillaryClinton didn’t concede the election for a week.","Maryland"
123,"@LelandVittert Get a clue!! You obviously didn’t hear the DC crowd:  STOP THE STEAL!  It means they feel that  democrats finally accomplished their “Presidential Coup” by rigging the election.  They know it! This longtime Fox viewer agrees:  “Fox News Sucks”","Maryland"
124,"Georgia legislature should make clear there will be noi electors from Georgia until there is a full and clear recount that is honest and not rigged. The people of Georgia do not have to tolerate a flawed election. They are not powerless. Call your legislator and demand action.","Maryland"
125,"Part 2 of Trump appointee on Fox News, defending everyone who ran the most secure election in US history. Amazing. https://t.co/sDSCRMpqWR","Maryland"
126,"ELECTION 2020. 🗳️

The NY Times projected 27 *TOSS-UP* elections in House races nationwide.

The GOP has won *every* race called. But wait, there's more. 

If IA2 breaks GOP, that would mean something stunning: The Republicans won every single toss-up race.

EVERY. SINGLE. ONE.🔻 https://t.co/ekaHeTkQPG","Maryland"
127,".@realDonaldTrump won this election!! He IS OUR PRESIDENT! 

Do NOT be fooled by the Lamestream media lies.","Maryland"
128,"The refusal of Republican leaders to acknowledge the results of the presidential election is not just an attack on Biden. It is an attack on American democracy, and shows the degree to which the Republican party is moving toward authoritarianism.","Maryland"
129,"Read all about Dominion and Smartmatic voting companies and you’ll soon understand how pervasive this Democrat electoral fraud is, and why there’s no way in the world the 2020 Presidential election was either free or fair. #MAGA @realDonaldTrump #AmericaFirst #Dobbs","Maryland"
130,"Dear @Twitter, stop interfering in the election.","Maryland"
131,"Stop using the hashtag #BidenHarrisVictoryDay!! Just because Trump lost the election doesn’t mean they won!!! 😤 https://t.co/lrRKOIjtGy","Maryland"
132,"Tune in today at 2 PM on Behind the Badge on  https://t.co/GoD3ZpbynS to get the latest updates on the steel of the century - the 2020 presidential election. Our all star cast: @SidneyPowell1 @Bruce_LeVell and Phil Kline! Tune in!!!!","Maryland"
133,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","Maryland"
134,"FRAUD FRAUD FRAUD","Maryland"
135,"Truth.","Maryland"
136,"RIGGED!","Maryland"
137,"Nearly two weeks after a blatantly stolen election and not one conservative Trump supporter has rioted, looted, or broken any law as a result. 

Not a single one. 

I'm sure Chris Wray will call a ""right wing extremist"" presser any day now.","Maryland"
138,"@RealJamesWoods @realDonaldTrump 5. MANDATORY BI-PARTISAN observers. 6. ALL STATES would be be governed by the same rules. 7. NO Mail-in votes other than those REQUESTED absentee. (Deadline for absentee votes - one week prior to Election Day! 7. ONE WEEK ONLY FOR EARLY VOTING. 8. NO votes other than military 2/3","Maryland"
139,"Stay in prayer.  #nobiden","Maryland"
140,"An unverified ballot is an unverified vote. Unverified votes make for unverified election results. Unverified election results undermine faith in democracy itself #Election2020results","Maryland"
141,"So I have to carry around proof that I took the vaccine to go to a concert but I don’t need an ID to vote in an election?","Maryland"
142,"Sorry haters, this is AMERICA, and we  don’t negotiate with morons or terrorists and we will advocate for election integrity and to preserve our country.l!!

I’m PROUD to represent @realDonaldTrump and be on his legal team.","Maryland"
143,"@ScottAdamsSays @realDonaldTrump (2)…votes, or, in ANY WAY, compromised"". Are you this STUPID or part of PUTIN-POTUS DISINFO Propaganda Program? STOP SUPPORTING #TraitorTrump #TAKINGAmericaDOWN - attacking our own people/institutions/values/democracy (as election sys). Only making a FOOL (or WORSE) of YOURSELF!","Maryland"
144,"@Jim_Jordan @realDonaldTrump (2)…votes, or, in ANY WAY, compromised"". Are you this STUPID or part of PUTIN-POTUS DISINFO Propaganda Program? STOP SUPPORTING #TraitorTrump #TAKINGAmericaDOWN - attacking our own people/institutions/values/democracy (as election sys). Only making a FOOL (or WORSE) of YOURSELF!","Maryland"
145,"@Jim_Jordan @realDonaldTrump BEATING DEAD HORSES! Electoral now 309-232 w NO FRAUD says election officials on BOTH sides! 
@GOP attack on Dominion &amp; other systems=PROVEN CRAP, debunked by officials! CISA (Cyber &amp; Infrastructure Security Agency) says ""NO evidence ANY voting sys deleted/lost votes, changed ...","Maryland"
146,"@ScottAdamsSays @realDonaldTrump BEATING DEAD HORSES! Electoral now 309-232 w NO FRAUD says election officials on BOTH sides! 
@GOP attack on Dominion &amp; other systems=PROVEN CRAP, debunked by officials! CISA (Cyber &amp; Infrastructure Security Agency) says ""NO evidence ANY voting sys deleted/lost votes, changed ...","Maryland"
147,"‼️🆘‼️🆘‼️🆘‼️🆘‼️🆘‼️🆘 THANKING #GOD FOR YOU  #RON‼️RON REPORTS USA DOMINION VOTING MACHINES KNOWN TO CAUSE #MAJOR ELECTION MISCOUNTS FOR #DECADES‼️WHY WERE THEY #ACCEPTED IN 29 USA STATES⁉️ MUST READ THREAD‼️SHARE EVERYWHERE‼️","Maryland"
148,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Maryland"
149,"Donald Trump received more re-election votes than any incumbent president in American history and you’re telling me that the man whose rallies couldn’t fill a parking lot got more and “won?”

🤔","Maryland"
150,"""Philadelphia's election system had collapsed under ""a massive scheme"" by Democrats to steal a State Senate election in November, a Federal judge today took the rare step of invalidating the vote &amp; ordered the seat filled by the Republican"" 

Interesting
https://t.co/8CnZANauIW","Maryland"
151,"Gohmert says that according to reliable intell there is ""compelling evidence"" of vote switching in the 2020 presidential election compiled by the Spanish electronic voting machine company Scytl. Congressman: Foreign company had evidence of 'vote switching' https://t.co/vu1XrpbbtU","Maryland"
152,"https://t.co/qKpMsp5QjG","Maryland"
153,"To sum up where things stand: Trump had a very bad Friday in court with his election cases. They're headed for more action next week https://t.co/Dtukq1UZ40","Maryland"
154,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Maryland"
155,"Dear @Twitter, stop interfering in the election.","Maryland"
156,"More than half of the people in the United States believe that Biden is trying to steal the election from them, and the media is covering it up, how long do they think that they can keep this lie going?","Maryland"
157,"It seems to me he has more support now than ever. I’m hearing from a lot of people that regret not being more vocal before the election.","Maryland"
158,"Most corrupt president in American history suggests all his critics are racists.  And @CNN call this ""thoughtful.""","Maryland"
159,"#Democrat #DoubleStandard","Maryland"
160,"@robertjdenault @pgmckim Isn’t it also tragic that trump got away with collaborating with the Russians to steal a U.S. Presidential Election in 2016? To not compromise a source, he gets away with it forever? It makes no sense. I have no trust in the FBI.","Maryland"
161,"RIGGED! https://t.co/aoVd9HMh6v","Maryland"
162,"Whoaaaaa....👀👀 HUGE NEWS is going to break according to multiple sources I'm hearing. All I can say is it is going TURN THE ELECTION UPSIDE DOWN.🚨🚨🚨🚨🚨

RT RT RT and Follow. I'm following all back. You'll hear it here first.","Maryland"
163,"Narcissist in Chief. While the pandemic rages across the country, Trump spends his day plotting how he can overturn the election results. Fortunately, we will soon have a president who believes in science and who is prepared to serve the American people, not himself.","Maryland"
164,"4 MORE YEARS!
Here at Freedom Plaza because the Democrats are trying to steal the election. We’re not gonna let them!
#StopTheSteal https://t.co/O3mRbzFDly","Maryland"
165,"All you need to know is the Terrorist Jagmeet Singh is banned from the USA","Maryland"
166,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Maryland"
167,"Just winning an election doesn't actually fix anything.","Maryland"
168,"“Machines were producing altered election results. We are talking about hundreds of thousands of votes. President Trump won this election in a landslide. It’s going to be irrefutable.” https://t.co/6iTLxcUXOx","Maryland"
169,"Very true
https://t.co/xrNOTINqvi","Maryland"
170,"Barack Obama was the MOST CORRUPT president in US history. 
I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Maryland"
171,"Add @GovRonDeSantis to the ticket. @TimScottSC is a serious contender as well. There is a truly diverse array of young Republicans ready to save America from the catastrophe of this stolen 2020 election.","Maryland"
172,"“America needs to repent for its worship of whiteness.”","Maryland"
173,"𝐓𝐡𝐢𝐧𝐠𝐬 𝐲𝐨𝐮’𝐥𝐥 𝐟𝐢𝐧𝐝 𝐚𝐭 𝐀𝐫𝐞𝐚 𝟓𝟏.....
(𝐍𝐞𝐯𝐚𝐝𝐚)

UFO's
AG Bill Barr
John Durham
Hunter Biden
Anthony Bobulinski
Russia Investigation
2020 Election Ballots
Anything FBI related
James Comey's books
Hillary Clinton's emails
Awan brothers &amp; laptop
(and more)","Maryland"
174,"""Never Bet Against Me"": President Trump on Election Battle https://t.co/r07jKs1Wwx","Maryland"
175,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","Maryland"
176,"A bunch of trouble-seeking extremists congregating in D.C., at the urging of the president of the United States.
The president continues to spread conspiracy theories delegitimizing the election.
The president planning more wildly irresponsible personnel moves.
I remain alarmed.","Maryland"
177,"Hey, folks! Today is my 52nd birthday. Just finished a panel for the Maryland Legislative Black Caucus. I have another one at 3:30. Yes, I'm putting in some work on my birthday but that also allows me to buy my own gifts! 😂😜🤣 Hope all is well with you. Gonna cheat on my 1/2 https://t.co/5UNvS13Z6h","Maryland"
178,"The Georgia Secretary of State is a CORRUPT CROOK trying to help fix the election for CHINA!!!! 
RAISE HELL AMERICANS!!!!!!!!!!!!!!!!","Maryland"
