"tweet","text","location"
13,"A Michigan judge has rejected Republicans' requests to delay the certification of election results in Detroit, saying he saw no convincing evidence of election fraud at a center for counting absentee ballots. https://t.co/vKVfc0SAq4","District of Columbia"
14,"Not credible.

An illustrative epitaph for so much of Trump’s catastrophic occupation of our White House.","District of Columbia"
15,"President Trump plans to deliver “an update on Operation Warp Speed” from the Rose Garden. This will be his first on camera remarks since becoming the projected loser of the 2020 election.","District of Columbia"
16,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","District of Columbia"
17,"""It’s the responsibility of the U.S. Supreme Court to protect the will of the American people when and/if a state’s Supreme Court takes unilateral action... I’m calling on the U.S. Supreme Court to take up this case immediately.""
https://t.co/AMmARADSGH","District of Columbia"
18,"@kylenabecker Absolutely! I immigrated legally from the Philippines and had my first Presidential election this last election- I expect better from the great country USA! These kind of shenanigans only happens in a third world country like my native Philippines! I hope and pray USA is better!","District of Columbia"
19,"You have no idea what's happening. The 2020 election was indeed the most secure election in history. Everything was and is still being recorded.

You're in for a bumpy ride. No one can stop what's coming.","District of Columbia"
20,"@akornblatt @AynRandPaulRyan @realDonaldTrump You have no idea what's happening. The 2020 election was indeed the most secure election in history. Everything was and is still being recorded.

You're in for a bumpy ride. No one can stop what's coming.","District of Columbia"
21,"The fix was in. https://t.co/ZbWd1mqIuX","District of Columbia"
22,"Trump is a movement! 

We are all coming to fight for you! We will not stop &amp; we will not back down! You taught us that Mr. President. @realDonaldTrump 

#StopTheSteaI","District of Columbia"
23,"PETER NAVARRO: “We are moving forward here at the White House under the assumption that there will be a second Trump term... We think he won that election, and any speculation about what Joe Biden might do, I think, is moot at this point.” — Fox Business Network","District of Columbia"
24,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","District of Columbia"
25,"@BobOxler111 Dems make so many promises every election huh","District of Columbia"
26,"New: The Trump campaign has dropped its lawsuit in Arizona seeking a review of all ballots cast on Election Day after finding that the margin of victory could not be overcome.","District of Columbia"
27,"@mschlapp Breaking News Another win in Michigan just now. 
https://t.co/zwiKj6CKzS","District of Columbia"
28,"@Redistrict https://t.co/k5A72QtryS","District of Columbia"
29,"Yes it was - it is sooo obvious ! Only haters won't admit it","District of Columbia"
30,"Ga. Good election advice","District of Columbia"
31,"Trump’s day today:

-GA called for Biden 

-Lost lawsuit to throw out votes in Detroit 

-Lost lawsuit blocking ballots arriving after Election Day in PA

-Withdrew lawsuit challenging ballots in AZ 

-Lost Electoral College 306-232 &amp; popular vote by 5.4 million","District of Columbia"
32,"306. It's over, @GOP. YOU LOSE!","District of Columbia"
33,"In THIS hand I have a feather.
In THIS hand I have an egg.
Clap them together and what do you get?
Yes, that's right children, @realDonaldTrump's analogies.
Where he hates the result, but loves the praise, so can't make any sense of it.
""I did good""
""yes, but you lost""
Jeezo.","District of Columbia"
34,"🥺  You're 'asset' is free to return to the Motherland

🤣 🇷🇺   Putin's Russia is last major country yet to congratulate Biden on winning 2020 election  🇷🇺🤣

https://t.co/BTqcp4dd6L","District of Columbia"
35,"2. Koch's claiming that he no longer supports extremism. Yet he's funding GA Senate candidates who allied with a QAnon congresswoman, and who have demanded the GOP Sec of State in GA resign, because the election didn't favor Trump. Can we have a little reporting please?","District of Columbia"
36,"The media doesn’t decide the winner - never has and never will.","District of Columbia"
37,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
38,"Wow.  When Iran’s Ayatollah says the Holocaust didn’t happen, Twitter doesn’t say “this claim is disputed.”  When I say ballot harvesting makes election fraud easier Twitter says that’s disputed.  Wonder why conservatives don’t trust big tech? https://t.co/5SGkqyOhUe","District of Columbia"
39,"Clark County election officials accepted one person’s signature eight times | Las Vegas Review-Journal https://t.co/zga4knKWgG","District of Columbia"
40,"“Well, who watched you count them?”

“No one, but we did count them and, look, there are more of them.”

“Well, OK. But it’s not a real election. You did it unobserved. You could be lying about all of this and there’s no way for us to know""...
https://t.co/H80qWZDfSJ","District of Columbia"
41,"Michigan GOP Senators Call for “Full Audit” of State’s 2020 Election https://t.co/QucztPu7WF","District of Columbia"
42,"It’s possible that the election may end up in the hands of the State Houses. If so, each state will cast one vote. 

Currently, here is the breakdown: 
🔴Republicans - 31 State Houses
🔵Democrats - 19 State Houses

#Election2020results","District of Columbia"
43,"@vermontgmg Well Garrett, since they are not threw counting and we will be having re-counts and Audits, there is no way in Hell we will concede.  Biden didn't win, this entire election was rigged and the evidence is massive. When this is revealed heads will roll","District of Columbia"
44,"This guy has been betrayed by everyone except his voters. https://t.co/5WhVWyS8bW via @BreitbartNews","District of Columbia"
45,"I have never seen the country so divided. The President's electoral map is probably identical to what it was in 2016 if this was a fair election.","District of Columbia"
46,"Everyone should watch Laxalt's feed like a hawk.

He's way out front on this effort.","District of Columbia"
47,"@MikayesFiona","District of Columbia"
48,"😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂Deep Breath😂😂😂😂😂😂😂😂😂😂😂😂😂","District of Columbia"
49,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
50,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
51,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
52,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
53,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
54,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
55,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
56,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
57,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
58,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
59,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
60,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
61,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
62,"Analysis | 
Biden Win May Be the Straw to Break Erdogan's Back

The new U.S. administration will want to settle accounts with Erdogan, who is already neck-deep in domestic damages caused by his associates.
https://t.co/Vx6iuC7Hco https://t.co/DJIOc1izuE","District of Columbia"
63,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
64,"Nothwithstanding the other structural problems facing progressives, the Biden campaign unseated a sitting president and did so by the largest margin in decades. https://t.co/C1QbaVx8fJ","District of Columbia"
65,"Q: ""I want to know if you think Vice President Biden should be receiving security briefings.""

Sen. Roberts: ""Well we've always done that before, haven't we?""

Q: ""Yeah but he's not getting them right now because the GSA hasn't certified the election...""

Roberts: ""That'll come."" https://t.co/arj8wdhgzw","District of Columbia"
66,"Chuck Grassley and John Thune are the latest Republican senators to call for Biden to receive intelligence briefings that he is currently unable to receive because of Trump's refusal to accept the election results
https://t.co/bA9ylbagQb","District of Columbia"
67,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
68,"On election night, President Trump was on the verge of winning the state of Georgia. Democrats claimed a water main 
supposedly broke, which delayed the count. This delay resulted in Joe Biden flipping the state.

Turns out, they lied about the entire thing. 

We know WHY.","District of Columbia"
69,"We should refuse to accept this. They stole our votes !","District of Columbia"
70,"Those telling us that election contests are a threat to “our democracy” engaged in much more radical assaults on “our democracy” the last 4 years, plus endless pursuit of impeachment. Did they destroy “our democracy?” Then, how about they just cool their jets &amp; let it play out?","District of Columbia"
71,"JUST IN: After every state has been called by the US networks, Joe Biden has won the US election with 306 electoral votes.","District of Columbia"
72,"The Election Infrastructure Government Coordinating Council—a consortium of election administrators and federal agencies overseeing election security—refute the widespread claims of voter fraud by the president and right-wing conspiracists in a statement.  https://t.co/wH90ZQcBZ0","District of Columbia"
73,"JUST IN: After every state has been called by the US networks, Joe Biden has won the US election with 306 electoral votes.","District of Columbia"
74,"Thank you Mr. President we have all been working so hard to bring all the realms together to support you! Amy @AmyKremer has been working tirelessly to put this event together and to include everyone in the process. It’s going to be EPIC! Can’t wait to see you again. WE ❤️ YOU! https://t.co/Y6C7r3ngnd","District of Columbia"
75,"GUARANTEED if @JoeBiden is allowed to steal this election we will be back in a war within 2 years! No way in hell did 78 million people vote for this scumbag! Truth be known I would be surprised with 1 million! There’s a lot of #dumbass people out there, but not 78 million! Sorry","District of Columbia"
76,"Or, Biden simply got more votes in a fair election.","District of Columbia"
77,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","District of Columbia"
78,"@realDonaldTrump No we haven’t been saying the election was rigged.  We said Russia interfered to help you win.  That’s different than rigging it.  You lost. Your legal teams are quitting and your lawyers are admitting there is no fraud.","District of Columbia"
79,"@CTSenateDems You rigged this election. You cheated. Biden is illegitimate. And if he survives the legal challenges, I hope he is as destroyed a man as you attempted to do to Trump-simply because you lost.","District of Columbia"
80,"Congressional Republicans failing to acknowledge the results of this election are suggesting that the feelings of a wannabe despot and their own power matter more than you and your vote.","District of Columbia"
81,"Michigan Lawmakers Request Full Audit Of Election Citing Voting Irregularities
https://t.co/pSK24oYUo8","District of Columbia"
82,"Here it is. The final electoral map for your 2020 Presidential Election. What a ride. https://t.co/UolEbG8D4v","District of Columbia"
83,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
84,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
85,"We want every legal vote to count Mr. President.","District of Columbia"
86,"County Election Officials Refuse to Allow Public Observation of Central Servers...Surveillance cameras film computer/server manipulation in 2010... https://t.co/Gsp1PFHdUm","District of Columbia"
87,"Already today Trump campaign/GOP has lost case to throw out votes in Detroit, lost effort to block ballots arriving after Election Day in PA &amp; has withdrawn lawsuit in AZ","District of Columbia"
88,"This is a huge loss for Trump&amp;a very big deal. Decn written by Chief Judge Smith (Reagan/Bush nominated)+joined by Judge Scirica (legendary conservative Reagan nominee). Its rationales are cross cutting across ALL litigation, that challengers lack standing and filed case too late","District of Columbia"
89,"This election was not close. 

Biden has flipped four states - PA, MI, WI, AZ - and is on course to flip a fifth - GA. 

His popular vote lead is 5 million-plus and growing. 

He defeated a sitting president - the first challenger to do so in 28 years.","District of Columbia"
90,"It’s last Saturday all over again. ☺️💙 https://t.co/MzE8qtF9X3","District of Columbia"
91,"Definitely would’ve gotten more sleep! 😤😭","District of Columbia"
92,"Trump’s day today:

-GA called for Biden 

-Lost lawsuit to throw out votes in Detroit 

-Lost lawsuit blocking ballots arriving after Election Day in PA

-Withdrew lawsuit challenging ballots in AZ 

-Lost Electoral College 306-232 &amp; popular vote by 5.4 million","District of Columbia"
93,"Plan A: Russia Hoax 
Plan B: Impeachment Scam
Plan C: Election Scam 

This was all part of their plan 

BUT WE WILL WIN IN THE END!","District of Columbia"
94,"Comment","District of Columbia"
95,"The Left can put whipped cream on shit all they want, but 70,000,000 Americans are outraged about this befouled election. We don’t accept this fraudulent result, and none of us is inclined to bury the hatchet with a mob that lied, cheated, burned, and looted to get their way.","District of Columbia"
96,"@realDonaldTrump How are Dems rigging the election during the trump administration?? Come on!!","District of Columbia"
97,"They added millions of the most suspect type of ballots that require at a minimum signature checks and postmark confirmations then stripped those basic qualifying confirmations, counted the ballots in secret and now want everyone to agree that the winner of the election is clear.","District of Columbia"
98,"This fight is not over!
 
The American people are entitled to an honest &amp; transparent election.
 
We must ensure every LEGAL vote is counted!","District of Columbia"
99,"“Our number one priority is to ensure the integrity of this election.” -@CMSmedile https://t.co/UTgImPyj0M","District of Columbia"
100,"Clare Woodall-Vogg then was driven to the Milwaukee Election Commission's HQ for the reporting of the 169,000 mail-in ballots,
Which she illegally tabulated and transferred to Flash Drives, in the middle of the night without observers, oversight &amp; transparency.","District of Columbia"
101,"The people must demand it. Demand audit.","District of Columbia"
102,"So a major law firm just dropped a client, likely due to the fact that the Left crowdsourced outrage at the legal firm for taking the client. Things are not going back to normal. https://t.co/LrkgbJcfr5","District of Columbia"
103,"Breaking News: President-elect Joe Biden won Georgia, a major victory for Democrats, and President Trump took North Carolina. The results do not affect the overall election outcome. https://t.co/SSIFp1hDOd https://t.co/tF2KjmZm10","District of Columbia"
104,"JUST IN: After every state has been called by the US networks, Joe Biden has won the US election with 306 electoral votes.","District of Columbia"
105,"Freedom Loving Americans in Georgia MUST increase pressure on Governor @BrianKempGA to call a special session of GA legislature to deal with fraudulent &amp; unlawful 11/3 election.

Why is Kemp just giving us lip service? Why is Kemp not fighting for the People &amp; @realDonaldTrump?","District of Columbia"
106,"Our election was hijacked. There is no question. Congress has a duty to #ProtectOurDemocracy &amp; #FollowTheFacts.","District of Columbia"
107,"‼️This is a MUST READ

Clark County, NV election officials promised voters that people couldn’t just send in stray ballots because of signature matching...

But they were wrong. 

The system accepted one person’s signature eight times - an 89% failure rate https://t.co/5upaUtXglZ","District of Columbia"
108,".@KayleighMcEnany: In #Michigan there were many instances of fraud including multiple people over 120 years old who voted in this election https://t.co/c9MlRVK0ur","District of Columbia"
109,"Giuliani alleges there is enough UNLAWFUL ballots to turn election in Trump’s favor

https://t.co/nagw4VwlTF","District of Columbia"
110,"🚨BREAKING🚨: Delaware County PA urgently contacts poll workers to inform them that election results from their precinct cannot be confirmed and approved due to missing data.

EMAIL BELOW! Stay tuned! https://t.co/EJosVy98kA","District of Columbia"
111,"🇺🇸THE VOTING IRREGULARITIES HAS BEEN OFF THE CHARTS!!🇺🇸THIS THREAD SHOWS SO MANY EXPOSED IN JUST THE LAST 4 DAYS!! 🇺🇸IF YOU ARE AN AMERICAN🇺🇸YOU MUST STAND FOR RESOLVE AND FOR A HONEST ELECTION COUNT!🇺🇸@realDonaldTrump https://t.co/mwCoZGj3Ha","District of Columbia"
112,"One of the biggest stories to come out of this election is how unified Republicans now are. We refuse to yield and we simply don’t believe their b*llsh*t any more","District of Columbia"
113,"Why are ALL Americans not concerned about the problems or  voter fraud true or false of this election. 
Our CIVIL RIGHTS are at stake. If we don't keep our eye on what's happening, the Government will be running our lives.
#hearofvenezuela","District of Columbia"
114,"BOOM!
             BOOM!
                          BOOM! 

FEC Chairman Makes Explosive Pronouncement: ‘This Election is Illegitimate’ https://t.co/crzwRAKA5Q","District of Columbia"
115,"Trump told some of his advisers if Joe is certified the winner of the 20 election, he'll announce a 2024 camp. shortly afterward. 

He'd likely face the very unlikable, lying, hypocrite K-Mal,  as Joe will be soup by then.

https://t.co/N2ae17V53g","District of Columbia"
116,"https://t.co/U9W4JUazFg Dr. Nance lawsuit EMAGES, Inc., #HattieWash, #ThomasBradley, Department of Justice, Bureau of Justice Assistance, Office of Justice Programs violating Whistleblower Act retaliating Dr. Nance terminating him.
https://t.co/R2NewzY731 https://t.co/R4B7gIFab2","District of Columbia"
117,"I knew this one was coming.

https://t.co/piF1h3FBMt","District of Columbia"
118,"Our overlords are agitating against Thanksgiving because they don't want Uncle Henry to put any doubts in young Junior's mind about election integrity.","District of Columbia"
119,"@realDonaldTrump https://t.co/a5NQjEXqY2","District of Columbia"
120,"GEORGIA.🗳️

One week before the election.

PBS (Public Broadcasting Systems) does a deep dive on Georgia's use of Dominion Voting Systems machines.

What they found was troubling.🔽 https://t.co/RzwI3spw4Z","District of Columbia"
121,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
122,"#TheWatchList with @NPetallides 👉 @rreddy_gx on why investors should consider taking a defensive stance on the energy space in the near term, and how the election results have given rise to a clean energy movement as the wave of the future:","District of Columbia"
123,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","District of Columbia"
124,"@realDonaldTrump ""306 to 223 -- that's a pretty good shellacking.""
-- trump, bragging about his 2016 election ""win""

YOU WERE SHELLACKED.

YOU ARE THE BIGLIEST LOSER.","District of Columbia"
125,"Full audits necessary for election integrity. They are underway","District of Columbia"
126,"One second past High noon on January 20 the secret service have been told to remove you @realDonaldTrump from the @WhiteHouse Tick-tock.","District of Columbia"
127,"Oww ne diyorsun sjsjdjd bana kimi mı hatırlattın? Neyse bosver","District of Columbia"
128,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
129,"@TPPatriots Please get word  out !! Pres Trump requesting   EACH Trump voter send snail mail to WH demanding an election AUDIT in  all 50 states!! needs to show overwhelming support to SCOTUS!! 1600 Pennsylvania Ave Wash DC 20500","District of Columbia"
130,"@TrumpDoral Please get word out!! Pres Trump requesting   EACH Trump voter send snail mail to WH demanding an election AUDIT in  all 50 states!! needs to show overwhelming support to SCOTUS!! 1600 Pennsylvania Ave Wash DC 20500","District of Columbia"
131,"@TrumpDefenders @Truckers4Potus @WomenTruckers Please get word out !! Pres Trump requesting   EACH Trump voter send snail mail to WH demanding an election AUDIT in  all 50 states!! needs to show overwhelming support to SCOTUS!! 1600 Pennsylvania Ave Wash DC 20500","District of Columbia"
132,"These are the people currently lecturing you about ""respecting election results""","District of Columbia"
133,"Ha‼️

Michigan Judge Denies Request to Delay Election Certification https://t.co/Ltj5VneWHW","District of Columbia"
134,"Stop the Coup. https://t.co/FDVu2t5p0b","District of Columbia"
135,"They are being very clear that they want to do a coup so if you represent them that's what you're assisting.","District of Columbia"
136,"@DocDEH @DanielNewman It only applies to 65 and older or permanent disability. Any other request for absentee ballot is a one off and has to be requested for every election, runoff or primary.","District of Columbia"
137,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","District of Columbia"
138,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","District of Columbia"
139,"Did Biden get the most votes because Putin did such a bad job with Facebook memes this election or because China did an unusually good job interfering this time?","District of Columbia"
140,"@ScottAdamsSays Mr. President, under no circumstances ""concede"" this election.","District of Columbia"
141,"The Department of Homeland Security issued a statement saying the 2020 election was the most secure election in history. I'll bet that's true. But not in a good way.","District of Columbia"
142,"Milwaukee Election Chief Busted ILLEGALLY Running 169k Votes Without Any Observers https://t.co/kQO2nhDzkQ","District of Columbia"
143,"gente os cara ainda tão contando papelzinho","District of Columbia"
144,"Ma i brogli","District of Columbia"
145,"Trump has claimed widespread fraud was at play in the presidential election. Several of his lawyers have told judges in courtrooms across the country that they don’t believe that to be true. https://t.co/XtrtdNfTaY","District of Columbia"
146,"Chair of the Federal Election Commission Trey Trainor https://t.co/x7FcAglhDf","District of Columbia"
147,"BREAKING: Michigan GOP State Senators Request Full Audit of 2020 Election Before Results Are Certified https://t.co/ONvIQzHE3K via @gatewaypundit","District of Columbia"
148,"BREAKING: Trump just suffered 2 judicial defeats:

- A Michigan judge rejected an attempt to block the certification of Biden's win

#2 A federal appeals court in Philly rejected an effort to block 9300 ballots that arrived after Election Day

#ItsTimeToConcede 

Geraldo says so!","District of Columbia"
149,"@realDonaldTrump Election final Joe Biden 306 to Crybaby Trump’s 232 now that’s what you call a shellacking!!! Trump I’m just repeating your words when you said in 2016 that you won with at 306 to Clintons 232!!! You said it was a shellacking!!! #Trumpgotashellacking #trumpyourefired","District of Columbia"
150,"This is Arizona's secretary of state. The one in charge of certifying the election. 

You read that right.","District of Columbia"
151,"@pholmes8 @pmdfoster Basically quislings in parliament weakened our position such that we had to agree EU terms before even allowing an election.","District of Columbia"
152,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
153,"@PaperTowels2020 @marklevinshow Fixed it for you faker muppets. We have AZ and GA in the bag. PA invalidated all their post election ballot arrivals by destroying the envelopes. That’s all we need, you guys are toast. We might pick up WI in recount and MI in purge of the dead 💀 https://t.co/jGPykZLCR0","District of Columbia"
154,"You know what looks suspicious to me? When an election official loses the thumb drive with the vote tallies the day after the election and just before 120k mail-in-ballots show up.

I’m talking to you Wisconsin...","District of Columbia"
155,"See you tomorrow Mr. President!!! We Love You!!","District of Columbia"
156,"BREAKING: Michigan Republican state senators are requesting a full audit of the election. https://t.co/uj0LfZjJbe","District of Columbia"
157,"New: The Trump campaign has dropped its lawsuit in Arizona seeking a review of all ballots cast on Election Day after finding that the margin of victory could not be overcome.","District of Columbia"
158,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","District of Columbia"
159,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
160,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","District of Columbia"
161,"@greg_doucette However, the Senate map has about 2/3rds of the seats that are up for election currently in R hands. So maybe the D's lose the House and gain the Senate...","District of Columbia"
162,"“Black women did that,” said Abby Phillip, a CNN correspondent, on Nov. 6, the day before victory would be declared for Joe Biden.

In an election dominated by fast-talking policy dudes, her deliberate commentary and context stood out, writes @katierosman. https://t.co/HgBMtdPbPn","District of Columbia"
163,"Biden apparent victor in Georgia, Trump wins North Carolina, NBC News projects https://t.co/oVXavMeDCB via @NBCNews","District of Columbia"
164,"⚡New Updates ⚡Biden apparent victor in Georgia, Trump wins North Carolina, NBC News projects https://t.co/oVXavMeDCB via @NBCNews","District of Columbia"
165,"The thing is, FoxNews and all the other networks were posting the truth. It’s clear they were told by those stealing the election which states were going to go for Biden. To that extent they were kinda doing their jobs. They just didn’t do the most important part of their job.","District of Columbia"
166,"Kind of like the last 4 years...","District of Columbia"
167,"This is the polling place in North Carolina, town hall where on election day they had the Black Lives Matter displayed which is against the law. There was a protest and the workers summons the police. They broke up the protestors, not knowing the laws of NC! This is illegal... https://t.co/XZgiaqvtIL","District of Columbia"
168,"“We don’t need no stinking election laws!”","District of Columbia"
169,"JUST IN: After every state has been called by the US networks, Joe Biden has won the US election with 306 electoral votes.","District of Columbia"
170,"Apparently Bloomberg was sleeping through the last four years where the highest levels of government conspired against the duly elected President of the United States.","District of Columbia"
171,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","District of Columbia"
172,"The @GaRepublicans in the State House and Senate must be prepared to make up for the Governor and Secretary of State’s failures in this election. Georgia voters deserve a result that is constitutional and above slander.","District of Columbia"
173,"One of the biggest stories to come out of this election is how unified Republicans now are. We refuse to yield and we simply don’t believe their b*llsh*t any more","District of Columbia"
174,"@HKrassenstein How much you wanna bet there will be millions of citizens there and:
zero looting
zero brick throwing at police
zero buildings burned
zero American flags being burned

Just Americans demonstrating against the voter fraud that the democrats have committed during this election.","District of Columbia"
