"tweet","text","location"
32,"@realDonaldTrump @ChanelRion @OANN https://t.co/tY8ok8cSpt","Alabama"
33,"BOOM 💥 From @tafkag 
Pennsylvania Court Rules Secretary of State Improperly Changed Deadline 2 Days Before Election Day: Judge rules to block late ballots from being counted 
-The Epoch Times.","Alabama"
34,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
35,"bro stop saying the election is rigged you're scaring the hoes","Alabama"
36,"Did you know Google, Inc. was a contributor to the latest US Government Election Results Common Data Format Specification?
https://t.co/eQGez8tG28","Alabama"
37,"It seems election votes are tallied then stored as a DOUBLE in JSON.
""can include a factional [sic] component in special cases"" https://t.co/S0IXV9qSV3","Alabama"
38,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Alabama"
39,"@realDonaldTrump FOLKS IN DC- come out and SUPPORT on Sunday morning!!!","Alabama"
40,"PATRIOTS-WE NEED YOU! 
RALLY Sunday morning in DC to fight for the truth in this election!!! BE THERE!!! Even if you can not be there- PLZ HELP us raise $15K to cover costs (sound/security/flights/hotels/permitting) of this event. DONATE/REGISTER:
https://t.co/tcJSKI4d0i","Alabama"
41,"It is against Wisconsin Election Law to break the legal chain of custody in reporting the tabulated votes, &amp; the use of Flash Drives is 100% ILLEGAL !","Alabama"
42,"Clare Woodall-Vogg then was driven to the Milwaukee Election Commission's HQ for the reporting of the 169,000 mail-in ballots,
Which she illegally tabulated and transferred to Flash Drives, in the middle of the night without observers, oversight &amp; transparency.","Alabama"
43,"@nytimes This says a lot about Alabama.","Alabama"
44,"Twitter I swear to god stop fact checking opinions, it makes you look like a propaganda arm straight out of George Orwell's nightmares https://t.co/t0OI0DjXmc","Alabama"
45,"@kayleighmcenany just wanted to be sure you had this info for your nightly audition on jackass @seanhannity's show.  Don't forget your binders!","Alabama"
46,"Election 2020 live updates: Michigan judge rejects GOP demand to delay certification of vote count in Detroit. Tossed out.  https://t.co/fE6ufhsFGk","Alabama"
47,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Alabama"
48,"Somebody needs to teach the media that hundreds of sworn affidavits in multiple states are most certainly “evidence” of widespread election fraud","Alabama"
49,"PIZZAGATE:  Disgraced Author #JohnGrisham Who Said A Trump Election Would ""Destroy America's Economy"" Defends People Watching Child Porn - Says It Isn't Fair To Bash Them As Pedophiles https://t.co/tg4qwjPcbE","Alabama"
50,"PETER NAVARRO: ""We are moving forward here at the White House under the assumption that there will be a second Trump term... We think he won that election, and any speculation about what Joe Biden might do, I think, is moot at this point."" - FOX BIZ NETWORK","Alabama"
51,"This is a huge loss for Trump&amp;a very big deal. Decn written by Chief Judge Smith (Reagan/Bush nominated)+joined by Judge Scirica (legendary conservative Reagan nominee). Its rationales are cross cutting across ALL litigation, that challengers lack standing and filed case too late","Alabama"
52,"Here's some real ""news"".
https://t.co/pzS3hyotHt","Alabama"
53,"Geraldo Rivera is urging President Trump to walk away with “grace and dignity.”

That ship sailed -- and sunk -- DECADES ago.

https://t.co/iCp4tZFE5R","Alabama"
54,"🚨Important legal victory🚨","Alabama"
55,"Watching the goings on in Bloemfontein today I think to myself an election win is not going to remove the ANC. I get the feeling they will resist any loss at the ballot box or else just make the country ungovernable. It is not a comfortable feeling. Tell me I am wrong.","Alabama"
56,"A Michigan judge has denied the Trump campaign's motion to cease certification of the vote in Detroit, noting that if the election challengers had attended orientation, they would know that what they were witnessing was routine.

https://t.co/iU0BB9Wqoa https://t.co/Wgos3XPUoX","Alabama"
57,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
58,"Breaking: 

#China has offered its congratulations to Joe Biden, despite election results have yet to be certified. 

#Election2020","Alabama"
59,"WOW! Catherine Engelbrecht, founder of True the Vote, noted that many states commissioned a foreign company based in Spain to provide various election services — including online voting — in the 2020 presidential election

https://t.co/EFFmV78Y1A

WOW! SPAIN IS PART OF THE EU!👇🏻","Alabama"
60,"📢Federal Election Commission Chair Trey Trainor

🤔Now just imagine if we had...oh let's say...

🤓An 8kun Admin @CodeMonkeyZ examine the data?

🔥Wouldn't that be fun @ChanelRion ? https://t.co/VUB4HyuVqL","Alabama"
61,"This 2020 election was the most corrupt in the history of our nation. 

After one week there is enough fraudulent evidence and illegal votes to overturn this election. 

Start w/the voting machines.  Dead people. Mail-in voting. Ballot dumps. No watchers

 https://t.co/SNaTWyS6m1","Alabama"
62,"Eh..perchè?","Alabama"
63,"Three voters in Wisconsin have filed a federal lawsuit seeking to exclude Nov. 3 election ballots in Milwaukee, Dane and Menominee counties which helped deliver the state to Joe Biden. 

*Translation: They only want Republicans to vote. 😏

https://t.co/fpxcOYWdfX","Alabama"
64,"Me Neither.","Alabama"
65,"The media has been wrong about almost every major news story throughout the Trump administration so I don’t really trust their judgement on this election.","Alabama"
66,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Alabama"
67,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
68,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Alabama"
69,"It’s not “honorable” to Concede a stolen election !","Alabama"
70,"Lori Lightfoot has banned mass gatherings but was caught red-handed in the streets with thousands of people celebrating the election. She has even called to ""cancel Thanksgiving"" over COVID-19 concerns.

Watch how she responds when confronted on TV: https://t.co/fLQG0ZTPw5","Alabama"
71,"BUSTED! Election data analyzed, producing detailed list of over 500,000 votes SWITCHED from Trump to Biden via voting machine software theft, with heavy fraud focused on swing states.

https://t.co/m5VkqbztOE","Alabama"
72,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
73,"👇👇👇👇👇👇👇👇💙💙💙💙💙🌊","Alabama"
74,"Is the only way this will stop. We must punish people - at the polls and those giving orders, and those who originated the orders to give.","Alabama"
75,"Not surprising, given what was presented.

The evidence presented did not match the absurd, overwrought allegations.","Alabama"
76,"@realDonaldTrump If we rigged the election, you can bet your ass Micth McConnell would have been voted out. You LOST! NOW CONCEDE! America hates you!","Alabama"
77,"Two Michigan state senators ask for an election audit before results are certified | Just The News https://t.co/zJPDhSu4TN","Alabama"
78,"This is not the official position of DHS. It’s obvious just from reading the statement that it was generated by some obscure committee that includes a coalition of outside left-wing groups. This story is a mirage! https://t.co/wHk8G8V3Bf","Alabama"
79,"So, if Trey Trainor, the Chairman of the Federal Election Commission, says voter fraud is taking place, a) why is this not being covered, and b) why is Twitter calling allegations of fraud “disputed? “ https://t.co/Up4BGqKS2m","Alabama"
80,"Because it goes against the media’s desired outcomes and therefore merits no discussion or acknowledgment.","Alabama"
81,"One of the biggest stories to come out of this election is how unified Republicans now are. We refuse to yield and we simply don’t believe their b*llsh*t any more","Alabama"
82,"Well done, Alabama. You’ve elected a man who failed 3rd grade civics. https://t.co/IvhsLpW2Vo","Alabama"
83,"Remember- the key that will turn this election proving @realDonaldTrump’s LANDSLIDE VICTORY is NOT VOTER FRAUD!

Rather *ELECTION* FRAUD!🚨

A HUGE difference!","Alabama"
84,"This is especially relevant based on a key point in the post-mortems from @AOC and @BetoORourke and others: That Dems only do the hard work of reaching out to voters in the field right before an election — rather than doing the efforts over an entire 4-year cycle or more. https://t.co/vqDQzKS2V8","Alabama"
85,"Great job to all of the Native American voters, organizers, and grassroots advocates who made a BIG difference in this year’s election! Ahe’hee’ to all Diné people — we are #NavajoStrong and we have the power to change the outcome of elections! 👍🏽 https://t.co/Aj8x5jirJx","Alabama"
86,"This election is not over until every legal vote is counted &amp; audited.

#StopTheSteal https://t.co/rcYajUKnM4","Alabama"
87,"This is our defining moment in history. 

Show up this Saturday at the Freedom Plaza at noon. 

Don’t let them steal an election.
https://t.co/ZeHMWsr39v","Alabama"
88,"@PeterHoffman45 @PressSec @kayleighmcenany @WBAY @realDonaldTrump A group of election security groups including the Department of Homeland Security’s Cybersecurity and Infrastructure Security Agency (CISA) on Thursday shot down unproven claims of widespread election tampering pushed by President Trump. https://t.co/kkzNzVsWa5","Alabama"
89,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","Alabama"
90,"#thread To me this just shows people will take whatever position is most convenient to their desires. https://t.co/MeQwU8vkKI","Alabama"
91,"The same secretary of state the judge ruled violated election law?","Alabama"
92,"While it's easy to make fun of Tommy Tuberville - and God knows I will enjoy doing it for however long it is before he quits &amp; tries to get a buyout - but it shouldn't be forgotten that Alabama also will be sending AT LEAST three people to congress who are dumber than him.","Alabama"
93,"#MAGA Here's what #Trump is using your money for! #WakeUp #TrumpIsAConMan #ByeTrump","Alabama"
94,". 
🗳️ LEFTIST ELECTION CRIME - NEVADA MAN EXPOSES ""SIGNATURE"" FAIL

Nevada Man tested Nevada's Fraudulent ""Signature"" standards with 9 Ballots ALL Signed by HIM using others' names - 8 of the 9 Passed through as ""Votes""

.
https://t.co/C0jQS6EBm7","Alabama"
95,"@jdptheboss @JudgeJeaninefan Are you not well, We cannot instand for the greatest treasonous act in the history of the USA, a stolen election, get a back bone you are way too confortable for my divine rights be stolen by mediocres like you, no offense.  You have to fight like our Arm Forces for freedom","Alabama"
96,"Well done, Alabama. You’ve elected a man who failed 3rd grade civics.","Alabama"
97,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Alabama"
98,"پرزیدنت ترامپ راجع به انتخابات گفته: «هرگز بر علیه من شرط نبندید»😎👍
https://t.co/Mw7O7ZQN5p","Alabama"
99,"@misiaszek42 @HKrassenstein @realDonaldTrump are you going to tell Trump to stop denying it? He dropped his pursuit in AZ

https://t.co/eT9Hqz3FZY","Alabama"
100,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","Alabama"
101,"@senatemajldr That’s a hell of a thing for YOU to say!
You have been the MOST PARTISAN person in the U.S. for decades, refusing to even allow legislation to come up for a vote, not because of its lack of merit, but solely because of its SOURCE!!
#BlueTsunami EVERY ELECTION","Alabama"
102,"Huh. Looks like Biden had a non-zero lead in Arizona.","Alabama"
103,"So let me get this straight: McConnell refuses to accept the presidential election results, but has no problem accepting the results of his own reelection in Kentucky?","Alabama"
104,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Alabama"
105,"PROOF! Someone tested the signature verification system in Clark County and it had a 89% failure rate for catching poor signature matches. We have raised concerns about the signature verification system for months. 100s of thousands of mail ballots here. 

https://t.co/zF0prCP8lk","Alabama"
106,"If confusion was a movement, the Trump campaign tops it","Alabama"
107,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
108,"@realDonaldTrump 🚨 Michigan state court judge declines to block certification of election results in Detroit.

Chief Judge Timothy Kenny said those making claims ""did not have a full understanding"" of the vote counting process, and their ""interpretation of events is incorrect and not credible.""","Alabama"
109,"Trump doing his first public event since the election https://t.co/m73xQX0Msy","Alabama"
110,"A democracy where the people are actively game planned against from having their constitutional right to vote is not a democracy. Bravo to all the venues &amp; franchises that made voting an easier task for hundreds of thousands of citizens.","Alabama"
111,"VICTOR JOECKS: Clark County election officials accepted my signature — on 8 ballot envelopes https://t.co/wVuymRxZeX","Alabama"
112,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
113,"Shameful. Disgraceful. Ludicrous. https://t.co/dn3yk8SpHt","Alabama"
114,"President Trump plans to deliver “an update on Operation Warp Speed” from the Rose Garden. This will be his first on camera remarks since becoming the projected loser of the 2020 election.","Alabama"
115,"Navarro in complete denial here.","Alabama"
116,"TFW your coup rests on the shoulders of morons https://t.co/zGD8RqXCAz","Alabama"
117,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
118,"INBOX: Michigan GOP state senators are requesting a full audit of the 2020 General Election. https://t.co/yd9GcDg5QU","Alabama"
119,"You've lost by what you called a landslide in 2016. https://t.co/6iTteLBQeu","Alabama"
120,"@joolzzt @FOWingsScot When people decry conspiracy theories I mention the 'Vow' that tricked Scotland, Iraq, Nixon and Watergate tapes, the assassination of Lincoln, and finally Guy Fawkes.

I pause and add, Brown phoning party leaders to discuss ways of removing the SNP from power on their election.","Alabama"
121,"@realDonaldTrump The millions and millions of people that voted for President Trump will never accept a stolen election by the Democrats.

This is just another coup attempt!","Alabama"
122,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Alabama"
123,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
124,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
125,"@realDonaldTrump OMG, So. Much. Winning!!!  By all means, stop by the white nationalist rally.  Those are your people after all.

https://t.co/fr6K6YQxHT","Alabama"
126,"For context, when Obama ran for re-election, he won. When Trump ran for re-election, he lost. https://t.co/nSmBDaIJjB","Alabama"
127,"Half the respondents feel strongly Trump will win re-election and the other half are mixed or feel it’s unlikely.

But we should ALL agree that the fraud and irregularities must be investigated and explained/exposed, and crimes prosecuted. Whether that gives him the win or not.","Alabama"
128,"73 million Trump supporters who feel cheated by Democrats in a stolen election and not one city burned to the ground.  ""When they go low, we go high.""  I have so much respect for these Republicans who love and respect their country.","Alabama"
129,"The President and I discussed the rally this morning. 

71 million Americans want to see you there!","Alabama"
130,"“It’s unclear how much voter fraud took place in NV. But it’s clear signature verification isn’t the fail-safe security check elections officials made it out to be.”

VICTOR JOECKS: Clark Co. election officials accepted my signature — on 8 ballot envelopes https://t.co/6ommTj7fIJ","Alabama"
131,"How the Navajo Nation Helped Flip Arizona For Democrats https://t.co/eRLBiwDRYk","Alabama"
132,"@Deadspin @ALT_DOJ There’s a reason Alabama always ranks near the bottom.","Alabama"
133,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
134,"‼️This is a MUST READ

Clark County, NV election officials promised voters that people couldn’t just send in stray ballots because of signature matching...

But they were wrong. 

The system accepted one person’s signature eight times - an 89% failure rate https://t.co/5upaUtXglZ","Alabama"
135,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
136,"@realDonaldTrump Finally grifted enough money off your supporters to drop your frivolous lawsuits? 

#ItsTimeToConcede 

https://t.co/vuVAqjTiCK","Alabama"
137,"@realDonaldTrump Flawless! https://t.co/TRYcMk6VOp","Alabama"
138,"@DonaldJTrumpJr Source says Trump worried about being assassinated. https://t.co/Br0z9Akakb","Alabama"
139,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
140,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
141,"One of the biggest stories to come out of this election is how unified Republicans now are. We refuse to yield and we simply don’t believe their b*llsh*t any more","Alabama"
142,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Alabama"
143,"CNN reporting that top ceos in the u.s are planning a formal response to Trump’s denial of the election result.","Alabama"
144,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Alabama"
145,"OMG ITS LIT","Alabama"
146,"@tedcruz joined us to discuss President Trump's legal strategy, Georgia's upcoming run-off, ketchup on hot dogs, fast food burgers, Latinos voting Republican, sushi, whether SCOTUS will decide this election, and much more.  Hear it here:

https://t.co/lsQWiKfE9j https://t.co/tgBbEelDj5","Alabama"
147,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
148,"Terrific website that allows you to view the Presidential Election Map using the following filters:

* Current Legal Status Map

* With Voter Fraud Map 

* Without Voter Fraud Map 

Also real time updates on recounts/audits 

**Coded URL to bypass**

https://t.co/xRgGuad0W5","Alabama"
149,"Everyone spreading Covid 🦠🦠for your goddam fuvking grift and ego 🤡","Alabama"
150,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Alabama"
151,"@HawleyMO https://t.co/bQwnCl1ooU","Alabama"
152,"🚨BREAKING: Michigan Judge REJECTS Republican lawsuit to prevent certification of Wayne County election results. 

Court rules:""Plaintiffs interpretation of events is incorrect and not credible.""

Trump and his allies are now 1-14 in court.🙃
https://t.co/PR0ZBwO61E","Alabama"
153,"🚨BREAKING: Michigan Judge REJECTS Republican lawsuit to prevent certification of Wayne County election results. 

Court rules:""Plaintiffs interpretation of events is incorrect and not credible.""

Trump and his allies are now 1-14 in court.🙃
https://t.co/PR0ZBwO61E","Alabama"
154,"Why did the vote counting stop simultaneously, for hours on end, in the middle of election night, in the very decisive swing states where Trump was winning by sizable margins? Why can’t we get straight answers from the officials involved?","Alabama"
155,"Election Chit Chat https://t.co/IhzzIcD6nF via @YouTube","Alabama"
156,"Karl Rove doesn't want people looking to closely into voting irregularities?  That makes me think that GOP Senate/House elections should be looked at very closely! There has got to be some reason how  McConnell, with a 13% approval rating in his state, won an election.","Alabama"
157,"This is the best-case scenario, yes.","Alabama"
158,"I’ve got some really bad news for the corporate media: if you keep saying there’s no voter fraud now that the Chair of the Federal Election Commission has stated clearly that voter fraud did take place - then YOU are spreading disinformation.

You need to trust the experts.","Alabama"
159,"""Incorrect and not credible"" @RepDavidRouzer, pretty much sums up you and the rest of the #TrumpFluffers. https://t.co/gXuZnVzdh2","Alabama"
160,"Then there is this...@POTUS https://t.co/YoEDW2t0uM","Alabama"
161,"Another win for election integrity!","Alabama"
162,"Democrats oppose:

-Voter ID laws
-Auditing the vote 
-The Electoral College

Under their watch, election integrity will become a thing of the past.","Alabama"
163,"(1/7) Must-read piece spotlighting the concerns that George Washington Law Professor Jonathan Turley, a liberal, has about what’s going on with this election. Turley says flatly: ""I think it's clear at this point that voting fraud occurred.""

https://t.co/2ElVGuaQ1H","Alabama"
164,"@AdamLaxalt This is no longer a Presidential election but a Trust election. If our trust is destroyed we will go from exceptional to third world country status.","Alabama"
165,"@united__UK No point. If this election is stolen, a republican will never be elected president again.","Alabama"
166,"NCのダンビショップ議員は、自分の地区での「ひどい」選挙の違法行為のビデオ証拠があるとナショナルファイルに語ったようです😁
https://t.co/pUasQ6H1IE","Alabama"
167,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
168,"America is under attack. This is a coup. We all need to participate in fighting back.

Thankfully, @realDonaldTrump has an army of attorneys working to restore America’s faith in the election system by returning the proper result. @LLinWood  https://t.co/NoI6obl3ZK","Alabama"
169,"@chipfranklin @bengin1003 So Chip, what did you expect from the new Alabama Senator? Doug won because his opponent was a pedophile😢","Alabama"
170,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Alabama"
171,"Day time @Foxnews is still calling the election for Joe Biden &amp; saying there's no widespread voter fraud!

Not only does this defy the reality of Human behavior [have you never, ever told a lie, even a white lie in your life?], but it's already contrary to the evidence!","Alabama"
172,"It seems #PeterNavarro 's beliefs about democratic institutions are even more stupid than his beliefs about China.","Alabama"
173,"Biden is a security risk, compromised by his family's China and other dealings. Also has record of abusing access to classified info to target his political opponents (@GenFlynn and @RealDonaldTrump) He should be denied access for as long as law allows. https://t.co/iZ0IBbq6Pr","Alabama"
174,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","Alabama"
175,"🚨BREAKING: Michigan Judge REJECTS Republican lawsuit to prevent certification of Wayne County election results. 

Court rules:""Plaintiffs interpretation of events is incorrect and not credible.""

Trump and his allies are now 1-14 in court.🙃
https://t.co/PR0ZBwO61E","Alabama"
176,"@realDonaldTrump Democratic Party objected to Russia interference.  And you know that.  You lost the election.  Be Presidential.  Be a proud American.  Be Patriot.  Be honest.  Your not doing a thing to make America great.  Move on!","Alabama"
177,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Alabama"
178,"We’ve got your back Mr. President‼️ You stood up and fought for us and we will return the favor‼️ #Trump2020 🇺🇸","Alabama"
179,"The Trump campaign has dropped its legal challenge in Arizona, telling the state court that ""the tabulation of votes statewide has rendered unnecessary a judicial ruling as to the presidential electors."" https://t.co/hgP4uXNz7e","Alabama"
180,"@GaSecofState What kind of deal have you made with @biden for your efforts in this election.  You are a lot of things but an honest transparent Republican is not one of them","Alabama"
181,"EXCLUSIVE: Based on Reports By Auditors, IT Specialists, Data Analysts, and Statisticians - The Number of Illegitimate Votes Identified In Four Swing States Are Enough to Overturn Election https://t.co/CILxniCa7U via @gatewaypundit","Alabama"
182,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Alabama"
183,"This guy has been betrayed by everyone except his voters. https://t.co/5WhVWyS8bW via @BreitbartNews","Alabama"
