"tweet","text","location"
76,"New: 3rd Circuit upheld a lower court order rejecting a constitutional challenge to PA's extended, post-Election Day deadline for absentee ballots. A separate challenge remains pending before SCOTUS, though, so the fate of those ballots remains unsettled https://t.co/lg7fMasCyd https://t.co/e4rzoInKFC","Delaware"
77,"BREAKING - Media networks project Joe Biden the winner of the US election with 306 electoral votes after all states have been called today.","Delaware"
78,"EXCLUSIVE: Based on Reports By Auditors, IT Specialists, Data Analysts, and Statisticians - The Number of Illegitimate Votes Identified In Four Swing States Are Enough to Overturn Election https://t.co/OOAk2DBajv","Delaware"
79,"VICTOR JOECKS: Clark County election officials accepted my signature — on 8 ballot envelopes https://t.co/wVuymRxZeX","Delaware"
80,"@JoyVBehar My GOD Behar. you are as bad now as before the election.  There is a special place for you in HELL an special doesn't mean good. Grow up. I atm not republican or democrat, but the vote was rigged in that the monitors were kept 10 ft away from the counters.  GROW UP Stupid.","Delaware"
81,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Delaware"
82,"I'm not buying that Arizona didn't have voter fraud, there's no way that creepy puppet won! I want to see accountability from Maricopa county for this fraud! They stole the election from McSally in 2018 &amp; they are doing it again. Time to end this corruption! My state is red!","Delaware"
83,"If @realDonaldTrump is cheated out of the election will you be leaving this hell hole called Twitter?","Delaware"
84,"Many of us have long thought that Covid was largely about the election; but this article lays out the full extent of its implications were Biden to win.
#AuditAll50States
COVID-19 IS THE AGENDA - Biden is Merely The Delivery Vehicle... https://t.co/cRlvtHp9mV via @thelastrefuge2","Delaware"
85,"Explosive revelations emerge about Dominion, the system used to count votes in 28 states. 
Don’t miss the show.
Watch here👇🏻
https://t.co/ZjcEBYtnZx","Delaware"
86,"JUST IN: After every state has been called by the US networks, Joe Biden has won the US election with 306 electoral votes.","Delaware"
87,"@DonaldJTrumpJr Holy Smokes the day before the 2020 election! And the media was involved with Iranian propaganda! In California Iranian servers were seized! And I remember Obama/BIDEN/Kerry/Brennan/was very fond of Iran! We got the Servers! 😂 https://t.co/6gbZSzQDCV","Delaware"
88,"For months, we've known that the election results would go through the courts for MULTIPLE weeks. It's truly sad that so many of you are giving up after ONE week. You're more than welcome to give up but I'm certainly not.  #December14","Delaware"
89,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Delaware"
90,"🙋🏻‍♀️","Delaware"
91,"How do you ""launder"" $16,000,000,000 in stolen voter data? To the highest bidder's (Schiff, Rubio, Pelosi, Graham?) next election.  the real voter fraud!
Remember database Maxine Waters was talking about in 2013? Was that https://t.co/QucjtYkiPm?
Tauscher is dead now, BTW. https://t.co/AdoCH8wTIz","Delaware"
92,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Delaware"
93,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Delaware"
94,"@thebradfordfile https://t.co/IPZQWxsc6c","Delaware"
95,"Rigged Election Exposed Through LAWSUITS

Rudy Giuliani’s analysis here: https://t.co/Ikoe2D2e01 https://t.co/IhSh0qZY4r","Delaware"
96,"#Breaking - Listen to America’s Mayor @RudyGiuliani  explain how the software used to count votes for the Presidential Election could’ve been manipulated by a foreign country.

LISTEN: https://t.co/2oSt4toefM https://t.co/NbnBJyMOD9","Delaware"
97,"#StopTheSteaI","Delaware"
98,"WH Spokesperson Kayleigh McEnany just told Fox Business that Trump will attend the inauguration in January because it will be ""his own inauguration."" There's a complete refusal by the White House to accept the results of the election.","Delaware"
99,"The Projected Loser.","Delaware"
100,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Delaware"
101,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Delaware"
102,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Delaware"
103,"@JessieF22333613 @GuidoFawkes Her brand of censorious wokeness is what the country needs more than ever. Next election should be between Carrie Symonds and Laura Pidcock. Either would be a massive win for the country","Delaware"
104,"I know it's at 5pm on a Friday, and I know everyone is sick of zoom, but this is an opportunity to start to dig into the 'what is democracy?' question in light of the 2020 election with an amazing line-up of LPE scholars too good to pass up! 

https://t.co/Mn1jzMeCSK https://t.co/z3IXiynHvV","Delaware"
105,"@Black_C_Patriot https://t.co/C7BFtMgG7D","Delaware"
106,"@MrsT106 CHECK THIS OUT&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
https://t.co/C7BFtMgG7D","Delaware"
107,"@dbongino https://t.co/C7BFtMgG7D","Delaware"
108,"Senator-elect, Tommy Tuberville, Republican of Alabama, misidentified the three branches of the federal government, claimed erroneously that WWII was a battle against socialism and wrongly asserted that former VP Al Gore was president-elect for 30 days https://t.co/C39vJmf3ef","Delaware"
109,"Breaking News: President-elect Joe Biden won Georgia, a major victory for Democrats, and President Trump took North Carolina. The results do not affect the overall election outcome. https://t.co/SSIFp1hDOd https://t.co/tF2KjmZm10","Delaware"
110,"🚨FEC Chairman🚨

""I do believe there is voter fraud taking place in these places.

""Otherwise they would allow the observers to go in...state law allows those observers to be in there, and if they're not, the law is not being followed making this an illegitimate election."" https://t.co/AN94GXef34","Delaware"
111,"Breaking News: President-elect Joe Biden won Georgia, a major victory for Democrats, and President Trump took North Carolina. The results do not affect the overall election outcome. https://t.co/SSIFp1hDOd https://t.co/tF2KjmZm10","Delaware"
112,"2020 presidential election wasn’t close at all. Biden wins by ~6 million popular votes &amp; 74 electoral college votes.

Strong relative @GOP performance in downballot races reveals:

-@realDonaldTrump is historically unpopular
-Americans reject far left ideas like defunding police","Delaware"
113,"“Government agencies that illegally spied on Trump say there was no election fraud”

Lol oh ok","Delaware"
114,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Delaware"
115,"One of the biggest stories to come out of this election is how unified Republicans now are. We refuse to yield and we simply don’t believe their b*llsh*t any more","Delaware"
116,"GEORGIA.🗳️

One week before the election.

PBS (Public Broadcasting Systems) does a deep dive on Georgia's use of Dominion Voting Systems machines.

What they found was troubling.🔽 https://t.co/RzwI3spw4Z","Delaware"
117,"Trump’s day today:

-GA called for Biden 

-Lost lawsuit to throw out votes in Detroit 

-Lost lawsuit blocking ballots arriving after Election Day in PA

-Withdrew lawsuit challenging ballots in AZ 

-Lost Electoral College 306-232 &amp; popular vote by 5.4 million","Delaware"
118,"""An Electoral College landslide."" ""A pretty good shellacking."" ""(Democrats) actually got their ass kicked.""

Here's how Trump characterized the 2016 election in which he earned the same number of electoral votes Biden did in 2020: https://t.co/WVt751d63q","Delaware"
119,"PROOF! Someone tested the signature verification system in Clark County and it had a 89% failure rate for catching poor signature matches. We have raised concerns about the signature verification system for months. 100s of thousands of mail ballots here. 

https://t.co/zF0prCP8lk","Delaware"
120,"🇨🇳China used computer &amp; mail ballot fraud to interfere in election

⚖ Lin Wood: Biden will not be President- him &amp; many others in the Military-Industrial Complex &amp; the Media may go to jail for decades of plotting against the Country

🇺🇲I FOLLOW BACK
https://t.co/mqNeHp4P6w","Delaware"
121,"Explain the number Talley changes we witnessed  at multiple times!","Delaware"
122,"On October 27, PBS News Hour outlined the problems and concerns with Georgia’s election system. 

Full report here: https://t.co/bNmcQKSsCS https://t.co/25S4CV5YTK","Delaware"
123,"China attacks us at the Human Rights Council a week after 150 million Americans voted in a free election. China’s 1.4 billion citizens have Never voted. Other countries attacked us as well including Russia, Iran,Syria &amp; Venezuela. So why would Biden want us to rejoin the Council?","Delaware"
124,"Election audit underway in Ga. amid tight race - https://t.co/Ak8cVCe25c #OANN https://t.co/iFrALpdtyy","Delaware"
125,"Who owns the ""free press""?","Delaware"
126,"Chris Cuomo breaking quarantine while infected, Pelosi breaking lockdown to go to the hair salon, and now this...","Delaware"
127,"GEORGIA.🗳️

One week before the election.

PBS (Public Broadcasting Systems) does a deep dive on Georgia's use of Dominion Voting Systems machines.

What they found was troubling.🔽 https://t.co/RzwI3spw4Z","Delaware"
128,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Delaware"
129,"@realDonaldTrump Even your own lawyers said in court that they didn't see any widespread voter fraud.  Your legal team literally just quit on you because of your insanity.  You have lost 13 of your 14 cases.  You lost the election.  Stop being a sore loser!

Say it:  ""Joe Biden is my President.""","Delaware"
130,"Michigan judge rejects demand to block certification of Biden win in Detroit
https://t.co/NI9Yqm8HKR","Delaware"
131,"Top DHS official ratchets up rebukes of Trump's false election claims
https://t.co/8ZLctoGxwO","Delaware"
132,"Carter Center will monitor part of a US election for the first time by observing Georgia recount
https://t.co/r0ig8kduzY","Delaware"
133,"Sussex Central vs Dover | Delaware High School Football Fri, Nov 13 07:00 PM Watch Here : https://t.co/hXQu66r9Lb","Delaware"
134,"@blondenfun1 BREAKING: The last two states of the 2020 election have been called 🇺🇸

Joe Biden wins Georgia — while Trump wins North Carolina, giving President-elect Biden 306 electoral votes to 232 for Trump https://t.co/ksEAdeK9Mh 

Reply #stop to opt out https://t.co/dl8ZcfeWmD","Delaware"
135,"@JackPosobiec My parents are in their 80's &amp; are VERY depressed over all this. They're saying if ""THEY"" get away with stealing this election,they'll never vote again. I'm afraid that's how many people will feel. This will be the end of any FAIR elections. 
We need audits for this reason ALONE!","Delaware"
136,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","Delaware"
137,"SitRep: Juan is laying it all out and splaining things in clear concise language...if you are found to be #KnowinglyComplicit in election voter fraud...not only are you FOOK'd....but you are #RoyallyFookd as in no compression #Asstroglide aint gonna help you FOOKD[☠]
🖕🏽🤬🖕🏽","Delaware"
138,"A Trump campaign lawsuit in the state of Michigan challenges ballots tabulated using Dominion Voting equipment on Election Day. https://t.co/VdjJLhwFMJ","Delaware"
139,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","Delaware"
140,"Republicans giving up this on this election battle &amp; talking about 2024 are signaling to the Left that they would be obedient servants in their regime. 

I have no faith that these ppl will do anything to thwart the Left's future power grabs if they won't even challenge them now.","Delaware"
141,"Joe Biden has officially won Georgia! Biden gets those 16 Electoral votes now leads Trump 306 electoral votes to 232. A hand recount is already underway and the GA runoff election is Jan. 5th so let's keep going.... https://t.co/eo9GotVkuy","Delaware"
142,"I believe that states fighting an audit of their election results have something to hide!

Do y’all agree?","Delaware"
143,"We’re fighting to protect the integrity of our elections — not only for this election, but for all of our elections to come. https://t.co/tiGDRm2Oik","Delaware"
144,"73 millions Americans and many more millions around the world, I'm one of them","Delaware"
145,"I believe @realDonaldTrump won the election.

Who...is...with....me...","Delaware"
146,"We’re fighting to protect the integrity of our elections — not only for this election, but for all of our elections to come. https://t.co/tiGDRm2Oik","Delaware"
147,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Delaware"
148,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Delaware"
149,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Delaware"
150,"One of the biggest stories to come out of this election is how unified Republicans now are. We refuse to yield and we simply don’t believe their b*llsh*t any more","Delaware"
151,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","Delaware"
152,"So a major law firm just dropped a client, likely due to the fact that the Left crowdsourced outrage at the legal firm for taking the client. Things are not going back to normal. https://t.co/LrkgbJcfr5","Delaware"
153,"What are the chances that a corrupt media, who lied about Russian collusion for three years, could actually mislead their own people into believing a fraudulent election turned out in their favor? https://t.co/RdjlwxFmEW","Delaware"
154,"""An Electoral College landslide."" ""A pretty good shellacking."" ""(Democrats) actually got their ass kicked.""

Here's how Trump characterized the 2016 election in which he earned the same number of electoral votes Biden did in 2020: https://t.co/WVt751d63q","Delaware"
155,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Delaware"
156,"Whoop!! Whoop!!
EXCLUSIVE: Based on Reports By Auditors, IT Specialists, Data Analysts, and Statisticians - The Number of Illegitimate Votes Identified In Four Swing States Are Enough to Overturn Election https://t.co/b1MpzCxAl2 via @gatewaypundit
Follow me @Rparkerscience !","Delaware"
157,"📢Federal Election Commission Chair Trey Trainor

🤔Now just imagine if we had...oh let's say...

🤓An 8kun Admin @CodeMonkeyZ examine the data?

🔥Wouldn't that be fun @ChanelRion ? https://t.co/VUB4HyuVqL","Delaware"
158,"@themajorityscot @Stanhope2011VJ @HouseofCommons @UKParliament @HumanRightsCtte @RoyalFamily @SpanishRoyals @artists4brexit @britishlibrary @BBCParliament @BBCNews @BBCBusiness @NATO @POTUS @Young_Tories @Conservatives @labourleave @UNHumanRights @spacegovuk @BBCBreakfast @SecretaryRoss @sanchezcastejon @DUPleader @NicolaSturgeon @fmwales @Telegraph @UoMLibrary @BBC6Music @BBCR1 @bluedotfestival @UoMPolitics @Pontifex @pritipatel @britishmuseum @commonwealthsec @FineGael @FoxNews @FLOTUS @afneil @sinnfeinireland @fiannafailparty @duponline @BorisJohnson @Nigel_Farage @talkRADIO @JoeBiden @KamalaHarris @murdo_fraser @seanhannity @themajorityscot You could be a party that applies the pressure to Conservatives and Labour to have a coalition, just like the Brexit party applied the pressure to make Global Britain and the Commonwealth happen, boot out the separatists strengthen the union before local election","Delaware"
159,"Teary-Eyed Trump Finally Accepts Election Defeat After Watching Slideshow Of Presidency Set To Vitamin C’s ‘Graduation (Friends Forever)’ https://t.co/PCIG2Pyrke https://t.co/Ckkg6iTh78","Delaware"
160,".@KayleighMcEnany: In #Michigan there were many instances of fraud including multiple people over 120 years old who voted in this election https://t.co/c9MlRVK0ur","Delaware"
161,"The Purcell holding is absolutely devastating for Trump's future litigation efforts. Coming from this conservative panel, and saying that fed cts can't interfere so close to an election, destroys any hope Trump thought he had. He can try to get SCOTUS to flip it, but very tough.","Delaware"
162,"We’re fighting to protect the integrity of our elections — not only for this election, but for all of our elections to come. https://t.co/tiGDRm2Oik","Delaware"
163,"Imagine taking economic advice from this guy. https://t.co/2vW3xjRN6b","Delaware"
164,"CBS News projects Trump wins North Carolina, Biden wins Georgia https://t.co/bwMHUNzG0q","Delaware"
165,"Trump Attorney Lin Wood: Chinese Communists Used Computer Fraud And Mail Ballot Fraud To Interfere With Our National Election -

https://t.co/On9KWtGGNC","Delaware"
166,"@AOC Did u see the liberal pride parades last week when u claimed you morons won the election lol","Delaware"
167,"How many more fraudulent signatures passed the verification system out of the ~200,000 processed using this machine? 

We don’t know because we were completely shut out of the observation of the process! https://t.co/zjIcJnaUFt","Delaware"
168,"Absolutely brazen agitprop. Yes, the crooked “election officials” assure us it’s all above board. Remember that we received the same assurances about SpyGate, and in the same tone. https://t.co/UQfISZC0Sf","Delaware"
169,"US Lawmakers Call on Bill Barr to Investigate Election Hardware and Software Following Reports of Unexplainable Anomalies and ""Glitches"" that Ripped Votes from President Trump https://t.co/rW5X1EE5lo via @gatewaypundit 
HE'LL HAVE THE INVESTIGATION COMPLETE IN 2025","Delaware"
170,"LEGAL GEORGIA VOTERS!  

DEMAND FULL AUDIT OF YOUR ENTIRE ELECTION!

At a minimum:
-software/machine audit
-Check to see that each voter is alive
-voted once (check other counties/states)
-met all federal and state laws to vote

For POTUS, US Senate, Congressional races! https://t.co/8msu0iBTQ2","Delaware"
171,"Trump says Democrats, not foreign states, meddled in the election via @washtimes  https://t.co/vE3YHH7pkW","Delaware"
