"tweet","text","location"
77,"If servers in Germany were tabulating our election votes, how did they receive the data so quickly?
Surely our voting systems weren’t connected to the internet, right?
If the voting systems were connected to the internet, who was the man in the middle?","South Carolina"
78,"Maricopa County GOP chairman NEVER CERTIFIED DOMINION SOFTWARE to be used in Maricopa county.
He has since stepped down.
https://t.co/4C4sdKIgmK","South Carolina"
79,"Having election voting data as an open standard makes it easy to develop programs that can input election data and output election data. 
With knowledge of these data types, you could theoretically make black box programs that could modify election data.","South Carolina"
80,"GA Secretary of State took campaign cash from wife of Dominion's partner's CEO.

Georgia proved itself to be a disgrace, and this is a FAILED ELECTION","South Carolina"
81,"Is this true?? 🧐🤔👇","South Carolina"
82,"Were servers in Germany tabulating US election votes?","South Carolina"
83,"We need to stop calling Trump’s election lies delusional and call them what they are: a deliberate attack on the process to convince his supporters he didn’t lose and boost whatever he plans post-Jan 20. It’s disinformation and it’s being enabled by some members of his party.","South Carolina"
84,"#Smartmatic and #DominionVotingSystems are inextricably intertwined! 
#Soros no. 2 man #Lord Malloch Brown heads up #Dominion funded by corrupt criminal communist money from #VZ #Cuba w/ #CCP.
.@realDonaldTrump has all the evidence 
@RudyGiuliani 
@BernardKerik 
@replouiegohmert https://t.co/NzCRsHg0k2","South Carolina"
85,"Georgia legislature should make clear there will be noi electors from Georgia until there is a full and clear recount that is honest and not rigged. The people of Georgia do not have to tolerate a flawed election. They are not powerless. Call your legislator and demand action.","South Carolina"
86,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","South Carolina"
87,"One helluva lede:
In his first interview as a senator-elect, Tommy Tuberville misidentified the 3 branches of government, claimed erroneously that WW2 was a battle against socialism and wrongly asserted that Al Gore was president-elect for 30 days.

https://t.co/Gryo679qK3","South Carolina"
88,"""BURN IT DOWN!""

""YOU CAN'T STOP THE REVOLUTION!""

Black Lives Matter &amp; radical activists threaten to ""burn down"" D.C. as Antifa assault Trump supporters at a peaceful protest of 2020 election results.

This is ""not"" what democracy looks like. This is disgusting. 🔻 https://t.co/UHHh8v34ib","South Carolina"
89,"YEAH I VOTED FOR TRUMP. As a Black Man is bothers me to know the ELECTION was stolen from us. Its like I dont have a VOICE.... My old account was susp3nded I had 25k followers.. CAN I GET SOME RETWEETS AND FOLLOWS? I follow all back. Love ya fr fr💕💕🙏🙏🙏","South Carolina"
90,"Election integrity 7-day forecast: Cloudy with a good chance of raining lawsuits.","South Carolina"
91,"Never forget, the one thing media did for weeks is told us this would be drawn out for weeks. It has. Now they want it ended because their candidate was chosen. 

we have to be patient. There is a comprehensive strategy to win this election. Be patient this is going to take time.","South Carolina"
92,"This fight is not over!
 
The American people are entitled to an honest &amp; transparent election.
 
We must ensure every LEGAL vote is counted!","South Carolina"
93,"The people’s President is Donald J Trump. The media has done everything they can to lie, suppress, censor and now rig this truth and election from the world.

What is happening in Washington D.C today is unlike anything I’ve ever seen. 

#StopTheSteaI #MillionMAGAMarch2020","South Carolina"
94,"How low will they go?

https://t.co/zaMyodO5JZ","South Carolina"
95,"I was honored to speak today at the #MarchForTrump. I’ve never experienced anything like this. God bless everyone who came out to support election integrity and to show support for our President https://t.co/tc6kIq4bT0","South Carolina"
96,"The American People will win the war on this election fraud as Trump and Team are fighting!  Legal votes only, illegal votes discard.  Very easy, let's say it again:  LEGAL VOTES ONLY, ILLEGAL VOTES DISCARD!  Please retweet for our Democratic friends to take note...THANK YOU!","South Carolina"
97,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","South Carolina"
98,"i'm sorry the idea that Biden should preemptively compromise over his cabinet with the same Senate Rs who are right now asserting that the Dems fraudulently stole the election is INSANE. https://t.co/qtXY0s61ye","South Carolina"
99,"EXCLUSIVE: In Georgia the Difference In President-Only Ballots Between President Trump and Biden Is STATISTICALLY IMPOSSIBLE - Indicates Obvious Election Fraud via @gatewaypundit https://t.co/XSVrSQw04H","South Carolina"
100,"So I have to carry around proof that I took the vaccine to go to a concert but I don’t need an ID to vote in an election?","South Carolina"
101,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","South Carolina"
102,"This is the path of deranged conspiracy theory down which the outgoing President is leading his supporters and the GOP. Tinfoil hat stuff.","South Carolina"
103,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","South Carolina"
104,"These are the people telling you the election is over. This isn't accurate news. This is mass brainwashing.

 https://t.co/wwRmKY2bmT","South Carolina"
105,"We need to stop calling Trump’s election lies delusional and call them what they are: a deliberate attack on the process to convince his supporters he didn’t lose and boost whatever he plans post-Jan 20. It’s disinformation and it’s being enabled by some members of his party.","South Carolina"
106,"The New York Times, which intensely hates America and Americans, works feverishly to brainwash the public into believing that the election was not fatally tainted by massive election fraud.","South Carolina"
107,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","South Carolina"
108,"President Trump’s motorcade drove by hundreds of supporters, who had gathered in Washington to protest the outcome of the presidential election, on the way to his private golf club in Virginia on Saturday. https://t.co/sTZszkegLf https://t.co/AwvbYX69p0","South Carolina"
109,"CORRECTION:

This tweet was intended for @KLoeffler. I remain imperfect. But I would never knowingly take dime from China. Loeffler husband has extensive dealings with China with NYSE. 

GA election was totally rigged against @RepDougCollins.

Where is @BrianKempGA hiding?","South Carolina"
110,"B-I-N-G-O, President Elect!!!

Georgia voters are being cheated. GA election was  unlawful &amp; present recount is a fraud.

Let the corrupt GA Republican Governor @BrianKempGA &amp; @GaSecofState know in no uncertain terms that you will not tolerate their shenanigans.

Be relentless.","South Carolina"
111,"China has infiltrated our country &amp; unless Freedom Loving Americans #FightBack, China will control the White House.

This is a very real coup &amp; our freedom is at stake.

We cannot let this fraudulent election stand.","South Carolina"
112,"Various elections over the past 10+ years have been infected with computer fraud.

Obama/Biden 2012 win in Florida.

2016 Trump/Clinton. Yes, @realDonaldTrump actually won popular vote too. 

2018 mid-term election. 

20/20, mail ballots were added to cure 2016 issue.

Criminals.","South Carolina"
113,"Fascinating.","South Carolina"
114,"I guess Georgia’s @GaSecofState’s dry run for the Dominion voting machines was their June 9th statewide primary election and the runoff elections on August 11th...

Have any of you looked into this? The dude spent $106M on these Dominion voting machines.

Wow, his ass is grass.","South Carolina"
115,"3. That’s why you litigate these cases.
https://t.co/OxDEh3JkmG","South Carolina"
116,"1. I wonder in how many states the legislatures‘ election laws were altered by courts or Secretaries of State or whomever?","South Carolina"
117,"ELECTION UPDATE: @RealDonaldTrump legal battle in Pennsylvania -- under the Constitution, state legislature AND Congress can REJECT a corrupted election result!  Big show with @JesseBWatters on @WattersWorld at 8 pm! @JudicialWatch https://t.co/708aaaMjC3","South Carolina"
118,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","South Carolina"
119,"The mail in votes (overwhelmingly Biden) were counted after the in person votes (overwhelmingly Trump) b/c the GOP legislature refused to allow the mail in ballots to be counted ahead of time. Thank you for listening to my TED talk. https://t.co/kdvQjP86oe","South Carolina"
120,"BREAKING:

Those attacking families and causing issues in DC are the side that thinks they won the election!

Conservatives are the example of what a protest should look like....

The others are the problem with American society!

THUGS!!

RT!! 

#MAGAMillionMarch","South Carolina"
121,"It seems to me he has more support now than ever. I’m hearing from a lot of people that regret not being more vocal before the election.","South Carolina"
122,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","South Carolina"
123,"När man inser att omräkningen inte ger det resultat man önskat sig hahah https://t.co/TGRLr0PckB","South Carolina"
124,"@charliekirk11 Joe Biden received more election votes than any incumbent president in American history and you're telling me that the man who got MORE votes WON...

YUP.... the guy with the more votes won https://t.co/zReXVATMu7","South Carolina"
125,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election! https://t.co/tr35WKTKM8","South Carolina"
126,"BREAKING:

Those attacking families and causing issues in DC are the side that thinks they won the election!

Conservatives are the example of what a protest should look like....

The others are the problem with American society!

THUGS!!

RT!! 

#MAGAMillionMarch","South Carolina"
127,"Knowing that the major powers with control over information and violence are united in obtaining this result is why no rational person would act out too much in opposing it.","South Carolina"
128,"The election is so screwed up at this point. How are we supposed to know what the real numbers are? Votes were switched- deleted- millions of fraudulent ballots added. This will end up in the House of Representatives. No one will trust any vote count.","South Carolina"
129,"The national results of the #ElectionEvePoll show a strong performance for Joe Biden among Latino voters. Latino vote choice was steady all year and our results among Latino voters on election day show whatever uncertainty there was went to Biden. https://t.co/MnjSAkboGP https://t.co/2aiBanpKwT","South Carolina"
130,"Georgia Legislature must step in and order a real canvass. Secretary of State’s continuing failure to protect citizens of Georgia’s right to honest election requires legislature intervening as U S Constitution provides","South Carolina"
131,"Amazing","South Carolina"
132,"Great now I have more to keep me up at night","South Carolina"
133,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","South Carolina"
134,"Redpilled
Redpilled
58 minutes ago
73 million people do not think the election is over. 

Kythra the suntamer
Kythra the suntamer
24 minutes ago (edited)
nah. we do.
Alex Guerra
Highlighted reply
Alex Guerra","South Carolina"
135,"This is my article, please read/re-tweet!

Thank🙏you for your efforts! 

I appreciate❤️all who help me spread real news! 

What is really going on with the election lawsuits?

https://t.co/jaFxBbNRA4","South Carolina"
136,"Exactly. For more than 4 years, FBI, Dems, &amp; press have tried to disenfranchise Trump voters. The idea half the country should fold because media that targeted Trump since 2016 says so is a sinister joke. Head up, chin down, move forward Team America. The rest of you, suck eggs.","South Carolina"
137,"Trump had a very bad Friday in court with his election cases. They're headed for more action next week - CNNPolitics https://t.co/QskXsl2emg","South Carolina"
138,"@NeonNettle Hope it's all revealed soon ASAP! US electorate anxiously waiting in torturous suspended animation. Hope it's provable &amp; can reverse an election which has been an absolute cesspool of Dem fraud. Not fair to make us wait so long! @RudyGiuliani @SidneyPowell1","South Carolina"
139,"The blue states are the ones in which Dominion Software, the society tied to Soros and Clinton, was used. There are the states in which ""strangely"" Trump's votes were switched to Biden. Biden won nothing. A crooked server stole the election from Trump. The fraud will be unmasked. https://t.co/42PPnSRUXJ","South Carolina"
140,"Mr Mayor, hope it's all revealed soon ASAP! US electorate anxiously waiting in torturous suspended animation. Hope it's provable &amp; can reverse an election which has been an absolute cesspool of Dem fraud. Not fair to make us wait so long! @RudyGiuliani @SidneyPowell1 @SCOTUS","South Carolina"
141,"It's Curious How Biden Underperformed Hillary Clinton In Every City...Except These Four:  Milwaukee, Detroit, Atlanta and Philadelphia!  Statistically impossible!!

#DemocratsCheat 
#DemocratsAreCorrupt 

https://t.co/emPVKHXWj5","South Carolina"
142,"@kayleighmcenany @realDonaldTrump https://t.co/P6B7f6ySSE","South Carolina"
143,"BREAKING NEWS ❗DOMINION VOTING SYSTEMS | Parts (chips) from China! Said John Poulos, CEO.
DO YOU TRUST CHINA To Not Interfere With The Election With So Much Riding On Biden Winning⁉️ https://t.co/3dtVhVMfvZ","South Carolina"
144,"My warmest congratulations @JoeBiden and @KamalaHarris on your historic election. The huge turn out is a reflection of the hope placed on democracy. https://t.co/Neai7coU6j","South Carolina"
145,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","South Carolina"
146,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","South Carolina"
147,"Trump has access to the highest levels of top secret intelligence

If he says there was election fraud, there was election fraud","South Carolina"
148,"1. I wonder in how many states the legislatures‘ election laws were altered by courts or Secretaries of State or whomever?","South Carolina"
149,"The guy who had Louis DeJoy cripple the USPS, told his voters to vote TWICE, and then told millions more NOT to use mail-in ballots is calling the election ""rigged"" and is wondering why he lost.

You can't make this shit up.","South Carolina"
150,"It's worth mentioning that the Dominion conspiracy theory entered into the court record in Michigan, and he chief judge there very patiently and definitively set it aside as unsubstantiated, unsupported, and ""not credible."" 

https://t.co/QcAkJd0Cr8 https://t.co/6Cazv0hcaf","South Carolina"
151,"We’re with you, Sir...Recount the votes! Oh, wait...Stop the recount!","South Carolina"
152,"“I do think that Trump will win the Pennsylvania lawsuit.”

President Trump will win a lawsuit in #Pennsylvania regarding #Ballots received after #ElectionDay, said constitutional law expert @AlanDersh. https://t.co/2TdSoonHN8","South Carolina"
153,"Read all about Dominion and Smartmatic voting companies and you’ll soon understand how pervasive this Democrat electoral fraud is, and why there’s no way in the world the 2020 Presidential election was either free or fair. #MAGA @realDonaldTrump #AmericaFirst #Dobbs","South Carolina"
154,"YEAH I VOTED FOR TRUMP. As a Black Man is bothers me to know the ELECTION was stolen from us. Its like I dont have a VOICE.... My old account was susp3nded I had 25k followers.. CAN I GET SOME RETWEETS AND FOLLOWS? I follow all back. Love ya fr fr💕💕🙏🙏🙏","South Carolina"
155,"Amazing","South Carolina"
156,"BOMBSHELL: The 2020 election took place under a Trump-declared “National Emergency” that set an Election Day trap for the “unauthorized accessing of election and campaign infrastructure” https://t.co/gWRo70m5Dx","South Carolina"
157,"@realDonaldTrump @FoxNews 16 U.S. attorneys specially assigned to monitor malfeasance in the 2020 election urged AG Barr to rescind his recent memo allowing investigators to pursue allegations of “vote tabulation irregularities” saying they had not seen evidence of any anomalies.

https://t.co/AJ8HwzeOis","South Carolina"
158,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","South Carolina"
159,"In 2017 the Maricopa County Recorder issued a report saying he “believes all ballots will be counted and unofficial results reported out within 72 hours of polls closing on Election Day.”  P.19 

Except apparently when @realDonaldTrump is on the ballot. https://t.co/UPax6GVkjW","South Carolina"
160,"1. I wonder in how many states the legislatures‘ election laws were altered by courts or Secretaries of State or whomever?","South Carolina"
161,"3. That’s why you litigate these cases.
https://t.co/OxDEh3JkmG","South Carolina"
162,"""The bottom line is they are going to try to do to Joe Biden just like they tried to do to Barack Obama — they're not going to allow him to pass his agenda ... Those are the stakes of this election,"" Georgia Senate candidate Jon Ossoff tells @JoyAnnReid. https://t.co/H8uG6AwpGg","South Carolina"
163,"New by me: “Trump’s absurd insistence that he ‘WON THIS ELECTION, BY A LOT!’ is easy enough to ignore. What is harder to ignore is what his appointee who runs the General Services Administration (GSA) is doing... Murphy’s misconduct is dangerous.” @nybooks
https://t.co/xkgSnAuRuq","South Carolina"
164,"Unprecdented March of US history fighting for free and fair election.
#MarchForTrump 
 #MillionMAGAMarch https://t.co/0IDDnQWrmJ","South Carolina"
165,"Thank you @LLinWood And your team we know the @realDonaldTrump has the Right Patriots standing beside him.. 🇺🇸🦅🇺🇸
@BrianKempGA come to your senses and do the right thing the American people are watching .. #WeStandWithPresidentTrump","South Carolina"
166,"@BarackObama @JoeBiden @KamalaHarris Renegade — WE THE PEOPLE will continue to question the fraudulent election results and nothing you or other traitors say will ever change that fact‼️
@realDonaldTrump 
https://t.co/PteEyxFIXo https://t.co/5RuvCeJdfC","South Carolina"
167,"@realDonaldTrump won this Election and The amount of evidents just keeps getting Deeper .. 
Thank You @TomFitton and @RichardGrenell Both you men are two amazing Patriots.. #StopTheSteaI #FightBack","South Carolina"
168,"@realDonaldTrump This massive“ Dominion election fraud and the pallets of ballots mail-in fraud orchestrated by Dems must not be certified as legit!","South Carolina"
169,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","South Carolina"
170,"BOMBSHELL: The 2020 election took place under a Trump-declared “National Emergency” that set an Election Day trap for the “unauthorized accessing of election and campaign infrastructure” https://t.co/gWRo70m5Dx","South Carolina"
171,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","South Carolina"
172,"ELECTION UPDATE: @RealDonaldTrump legal battle in Pennsylvania -- under the Constitution, state legislature AND Congress can REJECT a corrupted election result!  Big show with @JesseBWatters on @WattersWorld at 8 pm! @JudicialWatch https://t.co/708aaaMjC3","South Carolina"
173,"My message today--November 14, 2020--is that this presidential election is not over. I have articulated parts of this argument, but I am in possession of very significant facts that, if addressed fairly, mean #Trump will be sworn in for his second term on 1/20/21.

Stand with me.","South Carolina"
174,"Hundreds?","South Carolina"
175,"Donald Trump has sexually harassed more women than confirmed cases of voter fraud in the election.","South Carolina"
176,"New talking point from Trump lackeys is: ""How much voter fraud is ok with you?"" Ok, none. So what's the remedy? You throw out that vote. If you think you should throw out whole election that's mental. There was one guy who voted twice for Trump in PA, does that mean Biden won PA?","South Carolina"
177,"@realDonaldTrump Election security officials have no evidence that ballots were deleted or lost by voting systems in this month’s #Election2020, two security groups said in a statement released by the lead U.S. cybersecurity agency https://t.co/Ba641HYk6l https://t.co/bMj4ftDYAq","South Carolina"
178,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","South Carolina"
