"tweet","text","location"
77,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
78,"To every spineless republican who is hedging their bets by not shouting the truth about the United States election being rigged, know this: in the end, truth and light always win. 
Cowardice will be your legacy.","Nebraska"
79,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
80,"We cannot let the Radical Left steal this election! I support @realDonaldTrump because he fights every day for our country, despite all the nonsense the lying media has put him through. We have your back, Mr. President!","Nebraska"
81,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election! https://t.co/tr35WKTKM8","Nebraska"
82,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
83,"Milwaukee lost a flash drive holding absentee vote counts at 3am.
What happened to the flash drive when it wasnt under anybody’s official control?
Are the vote tallies stored in the widely known JSON format?
Is it possible to edit json data easily?

https://t.co/6eURMArjJV","Nebraska"
84,"Top US Pollster and Statistician Richard Baris — People's Pundit — SUSPENDED from Twitter for Reporting on Disputed Election — Political 'WrongThink' Not Allowed https://t.co/uHBZnJJn1I via Said 10,000 DEAD PEOPLE VOTED IN MICHIGAN. When will this RIGGED ELECTION be overturned!","Nebraska"
85,"So I have to carry around proof that I took the vaccine to go to a concert but I don’t need an ID to vote in an election?","Nebraska"
86,"Anyone who wants to verify the fact that Trump has lost 20 post election cases and only won 1 can go to @DemocracyDocket and read court opinions.
https://t.co/XBkKKEmG2Q","Nebraska"
87,"@KeepAmericaFre You guys are the people who lost right? He lost the election! Get over it","Nebraska"
88,"@Reflog_18 @realDonaldTrump These are the people who lost the election right? these are the people who lost the election right?","Nebraska"
89,"“Machines were producing altered election results. We are talking about hundreds of thousands of votes. President Trump won this election in a landslide. It’s going to be irrefutable.” https://t.co/6iTLxcUXOx","Nebraska"
90,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Nebraska"
91,"These idiot Trump supporters that think the election was stole are gathering in DC with few masks on! Good luck with that...🤦‍♀️😤😤😤 #CovidSuperSpreader https://t.co/tVi3BU3jgZ","Nebraska"
92,"So I have to carry around proof that I took the vaccine to go to a concert but I don’t need an ID to vote in an election?","Nebraska"
93,"MASSIVE_CORRUPTION_AT_THE_HIGHEST_LEVELS
BIGGER_THAN_YOU_CAN_IMAGINE
AMERICAN_REVOLUTION_1776🇺🇸","Nebraska"
94,"The Trump March in Washington isn’t about overturning the election. It’s a means of building fundraising lists, escalating dissent against Biden and Democrats, and laying the groundwork for future anti-democratic violence.","Nebraska"
95,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
96,"A skilled programmer easily switched the election to Biden. Mail in voting, deadlines, signature matches, etc. are just a distraction. @POTUS @seanhannity @DonaldJTrumpJr","Nebraska"
97,"You watching this ?! Yeah you at the @TheJusticeDept @FBI @CIA  @SCOTUSblog   @Scotus . 

WE THE PEOPLE DEMAND THAT THE CASE TO OVERTURN THIS FRAUD AND THEFT AND CORRUPTION BY DEMOCRATS BE STOPPED AND THE RIGHTFUL WINNER HAVE 4 MORE YEARS THAT HE RIGHTFULLY WON 
#Constitution","Nebraska"
98,"EXCLUSIVE: In Georgia the Difference In President-Only Ballots Between President Trump and Biden Is STATISTICALLY IMPOSSIBLE – Indicates Obvious Election Fraud

https://t.co/rxi7ISnJO3","Nebraska"
99,"RT RT RT RT","Nebraska"
100,"2. Revealed:   Hard evidence of ballot dumping &amp; no observers ..more &amp; more we see what was done to invalidate this election...😱😱😱👎👎👎😱😱😱.      🇺🇸🇮🇹","Nebraska"
101,"Bernoulli Trial proves @JoeBiden could not statistically win Georgia. 

800 ballots only for just ⁦@realDonaldTrump⁩ vs 96,800 for only Biden. 

The results is nonagintillion. 1 out of 10 to the power of 274. 

Couldn’t happen in Heaven or on earth.  https://t.co/D3jHaEhmg8","Nebraska"
102,"Yea this election was not rigged at all! What a joke! If faith is to be restored not only does the election need to be overturned but people need to go to jail. No plea deals none of that bullshit! @realDonaldTrump","Nebraska"
103,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Nebraska"
104,"#MarchForTrump","Nebraska"
105,"Just overwhelmed with all these Democrat messages of “unity” and “healing” lately","Nebraska"
106,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","Nebraska"
107,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Nebraska"
108,"Lou Dobbs demands GOP help Trump fight for 'what is rightfully his' https://t.co/6cTeSKohgI","Nebraska"
109,"I smell an audit coming... Get em @realDonaldTrump #AuditAll50States #ReleaseTheKracken https://t.co/sMzAiKMhVY","Nebraska"
110,"BBC News - #DougEmhoff : The first 'second dude' in the #WhiteHouse
https://t.co/Q6QSJPFhzU","Nebraska"
111,"Dr. Shiva Ayyadurai et al explained the whole scheme that happened in at least four Michigan counties.
https://t.co/yPg6bxzqhK","Nebraska"
112,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Nebraska"
113,"We’re going to need your support. Since the election, Parler has added millions of new users eager to speak freely about issues &amp; concerns with the process. 
The tech tyrants cannot tolerate free speech. They hate it. 
They will do their best to stop us. But we will NOT go away. https://t.co/h6QSOd5BHx","Nebraska"
114,"I don't think the election was rigged but yeah that's exactly who they would pick. We already watched Obama pull strings to make sure Biden was the nominee when he was in fifth place.","Nebraska"
115,"Kid can't even vote and yet she's doing more to disseminate info about this runoff election in GA than most of Team USA","Nebraska"
116,"I'm told it's 4.5M+ https://t.co/KRBb1DUllj","Nebraska"
117,"Every lie will be revealed.

I suspect @GaSecofState &amp; @BrianKempGA will not be sleeping well for many nights. 

We The People will not be defrauded &amp; let corrupt politicians steal our money &amp; our votes.

We will #FightBack","Nebraska"
118,"Georgia Governor @BrianKempGA talks golf instead of dealing with fraudulent GA election.

Why?

Because Kemp was. and still is, part of the fraud. He is China-corrupt.

#FightBack for Kemp Resignation","Nebraska"
119,"“Never bet against me😲!” Who thinks he knows something that we don’t know🙋‍♂️? He had to let them do it, right into his trap, show us and then HERE COMES THE BOOM😳! I’d say I feel sorry for all the people going down🤔, nah🤬. Who’s NOT tired of winning🙋‍♂️? https://t.co/LXZN9lZVHi","Nebraska"
120,"@ChuckCallesto This 👆coming from those who offer us fact-checkers?🤔

FACT: A president, ANY U.S. president, remains the PRESIDENT until January 20th of the year following the presidential election (every 4 yrs, hence a 4 yr term)...

Even @POTUS @realDonaldTrump

@Facebook beclowns itself 🤡 https://t.co/CEL2Ks0cu4","Nebraska"
121,"@katiehobbs and @GeneralBrnovich said their election process is ""clean, accurate and legal.""

I am sure they both will work with auditors to ensure it is as they claimed. Sure to make right if there's impropriety.

Because neither is associated with B/L/M nor want any cheating👀 https://t.co/cPNaw48XMv","Nebraska"
122,"This, their virus and media control is an act-of-war.
They, MIC, Dem elites may want it, but they're not getting it.
Our President isn't stupid.
However, there will be repercussions...
https://t.co/Yym262gnzZ","Nebraska"
123,"Just a thought...

@Foxnews upper echelon knew a fix was in for a rigged election, Biden win.

They intentionally moved to a leftist imbalance to better position themselves for White House access in the next administration.

@newsmax and @OANN benefit YUGE. https://t.co/pvli74EawK","Nebraska"
124,"إعادة الفرز اليدوي التي تجري في جورجيا هي مضيعة للوقت. فهم لا يظهرون تطابق التواقيع. أوقفوا إعادة الفرز حتى السماح بمطابقة التواقيع. لا تدعوا الديمقراطيين اليساريين المتطرفين يسرقون الانتخابات!","Nebraska"
125,"I was honored to speak today at the #MarchForTrump. I’ve never experienced anything like this. God bless everyone who came out to support election integrity and to show support for our President https://t.co/tc6kIq4bT0","Nebraska"
126,"In Georgia the Difference In President-Only Ballots Between President Trump and Biden Is Statistically Impossible Indicating Obvious Election Fraud https://t.co/HibTiqvGkF","Nebraska"
127,"Love this https://t.co/T0YAYRtnQI","Nebraska"
128,"Twitter Puts Warning Label on Nikki Haley’s Tweet But Lets Ayatollah Slide https://t.co/0SHf5HztaA","Nebraska"
129,"'Trump Won This Election in Landslide!' Flynn Attorney Vows to PROVE MAS... https://t.co/rlmUwBbaYt via @YouTube","Nebraska"
130,"#StopTheSteaI","Nebraska"
131,"Are you a male?","Nebraska"
132,"#WeAreThwKraken","Nebraska"
133,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
134,"An unverified ballot is an unverified vote. Unverified votes make for unverified election results. Unverified election results undermine faith in democracy itself #Election2020results","Nebraska"
135,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","Nebraska"
136,"You know what I love about @LLinWood 
When he says

“Joe Biden and the People Like Him Who Have Been Trying to Steal This Election – Will All Go to Jail”

I believe him.

#AuditTheVote 
#HoldTheLinePatriots https://t.co/O7LKGh72ON","Nebraska"
137,"@realDonaldTrump HOLD ANOTHER ELECTION.... AND IF BIDEN WINS FINE.. EVERYONE VOTES IN PERSON, NO MAIL-IN BALLOTS ✔ https://t.co/4aygoKyiuV","Nebraska"
138,"@PaulSnelling18 @DanScavino @realDonaldTrump Really?  And he ran the table on trump in two debates in a row and then an election XD  

What does that say about Trump?  Legally brain dead?","Nebraska"
139,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
140,"Trump’s 2018 “Executive Order on Imposing Certain Sanctions in the Event of Foreign Interference in a U.S. Election” gives the DOJ the power to seize all assets of individuals &amp; companies that were complicit in aiding or covering up foreign interference in U.S. elections. #MSM ❤️","Nebraska"
141,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
142,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Nebraska"
143,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Nebraska"
144,"“President Trump won this election in a landslide. And it’s going to be irrefutable.”~ @SidneyPowell1 These are the words that encourage a nation &amp; lift the hearts of millions, giving rise to the stirring charge: “Pursue and Recover All,” for the landslide within reach.","Nebraska"
145,"He along with the Fox News election night coverage have destroyed the network!

Haven't watched it, since November 3rd! #Newsmax

Who else is sick of this moron?

https://t.co/HqCTTC0kHt","Nebraska"
146,"Is this true?? 🧐🤔👇","Nebraska"
147,"“This crowd is huge. We're at the tail end of it, but it's unbelievably dense.”—Roman Balmakov from @EpochTimes at the #StopTheSteal rally in #WashingtonDC

Roman: “What do you think of the election thus far?” 
Rally participant: “It’s totally bogus, fake news, big tech sucks.” https://t.co/epnzpbpPFh","Nebraska"
148,"An unverified ballot is an unverified vote. Unverified votes make for unverified election results. Unverified election results undermine faith in democracy itself #Election2020results","Nebraska"
149,"57 Kg • 2020 Junior Nationals Champion • Cameron Guerin @ Omaha, Nebraska https://t.co/Zg1XSn9GnZ","Nebraska"
150,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
151,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Nebraska"
152,"Amazing https://t.co/U2PE2JWnEy","Nebraska"
153,"Amazing https://t.co/U2PE2JWnEy","Nebraska"
154,"@Mareq16 https://t.co/r4gSWw0YSq","Nebraska"
155,"@Sandogca @ttocs35 @RealJamesWoods @KP2USA @MakeItThere27 @maahh68 @MoreThanSilver1 @TX4dt @tracied51 @TMzedg @7mdk7 @DGurL12345 @ELL0100 @JordynTrump1 @Extenebris_Lux @Awakein20 @blondygirl1 @BruceChambers @CaliChick777 @CareyMaga @CGLKag @cindy_nurse 🇺🇸👇👇👇🇺🇸
THIS is worth a read ;)
#https://m.beforeitsnews.com/eu/2020/11/bombshell-the-2020-election-took-place-under-a-trump-declared-national-emergency-that-set-an-election-day-trap-for-the-unauthorized-accessing-of-election-and-campaign-infra-2663860.html","Nebraska"
156,"@MarieAimee12 https://t.co/r4gSWw0YSq","Nebraska"
157,"at least Cruz understands the red threat","Nebraska"
158,"Georgians!

1. Demand an election Audit, today!

2. Research each of your state leaders listed below for any possible ties to the Chinese Communist Party 🇨🇳 that could be seen as compromising the integrity of YOUR election results.🧐","Nebraska"
159,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Nebraska"
160,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Nebraska"
161,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
162,"We’re going to need your support. Since the election, Parler has added millions of new users eager to speak freely about issues &amp; concerns with the process. 
The tech tyrants cannot tolerate free speech. They hate it. 
They will do their best to stop us. But we will NOT go away. https://t.co/h6QSOd5BHx","Nebraska"
163,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","Nebraska"
164,"BOMBSHELL: The 2020 election took place under a Trump-declared “National Emergency” that set an Election Day trap for the “unauthorized accessing of election and campaign infrastructure” https://t.co/gWRo70m5Dx","Nebraska"
165,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","Nebraska"
166,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Nebraska"
167,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
168,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Nebraska"
169,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
170,"Correct. A simple recount of unaudited votes does not make the process an audit.

No matter what you call it.","Nebraska"
171,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","Nebraska"
172,"Most of them. And gaslight someone else with that bull.","Nebraska"
173,"Pre-election polling","Nebraska"
174,"Massive Crowds of People March in DC to Show Support for Trump, Demand Election Integrity https://t.co/KlMG8b9qyT
 
Download our app to read more for free at https://t.co/2diEeJXf9W","Nebraska"
175,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
176,"Nebraska takes down Penn State to get its first W of the season!

The Nittany Lions start their season 0-4 for the first time since 2001. https://t.co/s0wXZdaAyi","Nebraska"
177,"Top US Pollster and Statistician Richard Baris — People's Pundit — SUSPENDED from Twitter for Reporting on Disputed Election — Political 'WrongThink' Not Allowed https://t.co/uHBZnJJn1I via Said 10,000 DEAD PEOPLE VOTED IN MICHIGAN. When will this RIGGED ELECTION be overturned!","Nebraska"
178,"The refusal of Republican leaders to acknowledge the results of the presidential election is not just an attack on Biden. It is an attack on American democracy, and shows the degree to which the Republican party is moving toward authoritarianism.","Nebraska"
179,"@realDonaldTrump Once again. Do you have any idea how an election works?","Nebraska"
180,"Thank you to all the patriots who came out to show your support for @realDonaldTrump and election integrity! https://t.co/ke37WvxCrt","Nebraska"
181,"With ID","Nebraska"
182,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Nebraska"
183,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","Nebraska"
184,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","Nebraska"
185,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","Nebraska"
186,"Stacey AbramsCoordinate the efforts in that state and we know she stinks to high heaven","Nebraska"
187,"GOP efforts are extremely unlikely to succeed but it’s worth remembering going forward that they’ve told you they would’ve stolen this election for Trump if they could https://t.co/Oikb9NSAaL","Nebraska"
188,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Nebraska"
189,"#Trump supporters gather in #Washington DC to protest the stolen election.....🇺🇸 https://t.co/4ZV9PDvjdC","Nebraska"
190,"@GOP @GOPChairwoman You know the world is watching you all make The USA look even weaker while you deal with a baby .
 I have worked on every election here since the 70s and in the midterms you will be slaughtered .
 Is @realDonaldTrump  worth it . #Canada sees you. https://t.co/RHjykT5uGR","Nebraska"
