"tweet","text","location"
49,"BREAKING: Trump just suffered 2 judicial defeats:

- A Michigan judge rejected an attempt to block the certification of Biden's win

#2 A federal appeals court in Philly rejected an effort to block 9300 ballots that arrived after Election Day

#ItsTimeToConcede 

Geraldo says so!","Connecticut"
50,"This was a clear attempt to undermine our Republic...this is not done...and has continued into the current election... https://t.co/XNaRKEriCS","Connecticut"
51,"EXCLUSIVE: Based on Reports By Auditors, IT Specialists, Data Analysts, and Statisticians - The Number of Illegitimate Votes Identified In Four Swing States Are Enough to Overturn Election via @gatewaypundit https://t.co/suYZDANERD","Connecticut"
52,"China has offered its congratulations to United States President-elect Joe Biden and his running mate Kamala Harris on their election success, almost a week after they delivered victory addresses. https://t.co/1jY2rSSQ9c","Connecticut"
53,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Connecticut"
54,".@FoxNews daytime ratings have completely collapsed. Weekend daytime even WORSE. Very sad to watch this happen, but they forgot what made them successful, what got them there. They forgot the Golden Goose. The biggest difference between the 2016 Election, and 2020, was @FoxNews!","Connecticut"
55,"BREAKING: Trump just suffered 2 judicial defeats:

- A Michigan judge rejected an attempt to block the certification of Biden's win

#2 A federal appeals court in Philly rejected an effort to block 9300 ballots that arrived after Election Day

#ItsTimeToConcede 

Geraldo says so!","Connecticut"
56,"PROOF! Someone tested the signature verification system in Clark County and it had a 89% failure rate for catching poor signature matches. We have raised concerns about the signature verification system for months. 100s of thousands of mail ballots here. 

https://t.co/zF0prCP8lk","Connecticut"
57,"Communist Timeline:

1. Infiltrate media &amp; local, state &amp; national government officials (ideology, money &amp; extortion). Over 2 decades.

2. Dominion Voting Systems deployed in US prior to 2020 Election. Computer fraud. 

3. Unleash biological weapon Covid-19. Mail ballot fraud. https://t.co/V8mXsfG4pG","Connecticut"
58,"🚨BREAKING🚨: Delaware County PA urgently contacts poll workers to inform them that election results from their precinct cannot be confirmed and approved due to missing data.

EMAIL BELOW! Stay tuned! https://t.co/EJosVy98kA","Connecticut"
59,"im sorry for this pipay, but i think, yung mga taong namatayan at nawasak ang kabahayan ay hindi na makapagiintay ng 2022. while we recognize na importante ang election sa mga papatsi-patsing pagbabago, systemic and deliberate negligence warrants an ouster already.","Connecticut"
60,"@Facebook  HOW DARE YOU CENSOR US!  YOUR FACT CHECKERS ARE NOT EXPERTS!  DEMOCRAT OPERATIVES CHEATED TO PUT A MAN IN OFFICE WITH DEMENSIA!

YOU'RE JUST REPEATING DEM NARRATIVES!","Connecticut"
61,"👍👍👍👍👍😎","Connecticut"
62,"[They] must know they are about to lose...","Connecticut"
63,"Trump administration statement this evening, bold type in the original: ""There is no evidence that any voting system deleted or lost votes, changed votes, or was in any way compromised."" https://t.co/gD7BI9Uzfn https://t.co/xz6w5jTh9F","Connecticut"
64,"@realDonaldTrump No, Democrats aren’t saying that at all. States are responsible for the safety and security of elections. The Trump Swamp did nothing to help out with that reality! In fact, Donald Trump went out of his way to UNDERMINE the integrity of this year’s election.","Connecticut"
65,"@realDonaldTrump Also, get the facts right! There’s a huge difference between (a) allowing a foreign power to interfere in an election to help one candidate win (Trump/Russia, 2016) and (b) a “rigged” election. Russia was more effectively shut out in 2020 &amp; look who won: the non-Putin candidate!","Connecticut"
66,"CNN Projection: Biden wins Georgia https://t.co/yzuoAMLIUy","Connecticut"
67,"@realDonaldTrump No we haven’t been saying the election was rigged.  We said Russia interfered to help you win.  That’s different than rigging it.  You lost. Your legal teams are quitting and your lawyers are admitting there is no fraud.","Connecticut"
68,"@SpeakerPelosi this you? https://t.co/O58UnmSipq","Connecticut"
69,"@SpeakCarm @iamnotherbert1 @cnnbrk I smell ""Trumptards are stupid before and after an election.""","Connecticut"
70,"New: A Michigan judge has rejected a GOP effort to stop the certification of election results in Wayne County pending an audit — ""sinister, fraudulent motives were ascribed ... Plaintiffs' interpretation of events is incorrect and not credible"" https://t.co/LQJyOCZGjC https://t.co/PgogJeEtzS","Connecticut"
71,"@JeffFlake We have a bright future and you are not a part of it. 
The Republican party is TRUMP's party now. 
You and your establishment traitors like @MittRomney @katiehobbs are not welcome. 
This election was stolen. Go to hell.","Connecticut"
72,"Fascinating how an inexplicable overnight pause in election results, followed by a drastic change in trend, was sufficient cause for international observers to declare the 2019 Bolivian election illegitimate — but when not it happens in Atlanta, Philadelphia, and 6 US states! https://t.co/F4RAQYKSYt","Connecticut"
73,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Connecticut"
74,"Are your election workers being monitored during this process? 
If so, who is watching them take data from the tabulator machine, copying it to a flash drive, and delivering it to the county office? 
Is a proper chain of custody maintained?","Connecticut"
75,"Found a vendor user guide with images showing how the Dominion 5.5 central tabulating software works and transmits results from your ballot to the county. 
Do you trust your election workers to copy and paste files and folders to USB without tampering?
https://t.co/YeJBrdo6no","Connecticut"
76,"I believe @realDonaldTrump won the election.

Who...is...with....me...","Connecticut"
77,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Connecticut"
78,"Yeah! Count the votes! Stop the count! Yeah! We win! Again! We win! Except we didn’t!","Connecticut"
79,"@prideveteran1 Atak geldi

https://t.co/pxcKZy3CWD","Connecticut"
80,"Winners never quit, and quitters never win, Jeff. It’s easy being a backseat driver in politics, but leave the fighting to the people in the arena. The @GOP 𝗛𝗔𝗦 a bright future (72M votes)! Thankfully, you won’t be a part of it. https://t.co/1b0tcHspRn","Connecticut"
81,"Democrats would rather #DefundThePolice than ensure election integrity.","Connecticut"
82,"""Quando Obama foi re-eleito ele perdeu 4 milhões de eleitores. Quando Trump concorreu para re-eleição ele ganhou 10 milhões de novos votos.""

Veja que feito épico, em plena tragédia e com quase a toda imprensa e celebridades contra ele, ele consegue ampliar bastante a sua base.","Connecticut"
83,"This guy has been betrayed by everyone except his voters. https://t.co/5WhVWyS8bW via @BreitbartNews","Connecticut"
84,"Despite what the media tells us, election fraud does happen, and
policies like ballot harvesting and mailing ballots to people who
don’t request them makes it easier. That needs to stop.
@standamericanow 

Read more: https://t.co/CpTuLcPCmY","Connecticut"
85,"I do believe there's voter fraud in this election....","Connecticut"
86,"Explosive 🧨 revelations emerge about Dominion, the system used to count votes in 28 states. 
Don’t miss the show.
Watch here👇🏻
https://t.co/ZjcEBYtnZx","Connecticut"
87,"Did you know Google, Inc. was a contributor to the latest US Government Election Results Common Data Format Specification?
https://t.co/eQGez8tG28","Connecticut"
88,".@TomFitton: ""Changing results after #ElectionDay raises significant legal/constitutional concerns, &amp; @realDonaldTrump should use available legal &amp; constitutional remedies to help ensure the election results can be trusted by the American people.""
Read: https://t.co/HltQLRMHvf","Connecticut"
89,"Michigan:

TRUMP LAWSUIT CHALLENGES DOMINION VOTING MACHINE COUNTS IN MICHIGAN

The lawsuit asks the Wayne County board of canvassers not to certify any ballots processed with the Dominion tabulating equipment without proving that each machine is accurate. https://t.co/Pm8fgev1i2","Connecticut"
90,"@LLinWood @BrianKempGA . 
🗳️ LEFTIST ELECTION CRIME
  - LIN WOOD CALLS OUT LEFTISTS' CHINA TIES
 
Legal Legend Lin Wood calls out Leftists Ties to China and 2020 Election Crimes - AND Calls Out Corrupt GA 'Governor' Brian Kemp's Ties to China &amp; Dominion Vote Fraud Software

.
https://t.co/Go8T94uipY","Connecticut"
91,". 
🗳️ LEFTIST ELECTION CRIME - 650,000 ILLEGAL VOTES in PA
 
MAGA Mayor Rudy G  --  650,000 Votes Were Illegally Counted in Philadelphia and Pittsburgh

.
https://t.co/L838O2aZtF","Connecticut"
92,"Election corruption now includes sucessful threats against @realDonaldTrump lawyers--depriving him and his campaign of their constitutional and legal rights to counsel.","Connecticut"
93,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","Connecticut"
94,"China has offered its congratulations to United States President-elect Joe Biden and his running mate Kamala Harris on their election success, almost a week after they delivered victory addresses. https://t.co/1jY2rSSQ9c","Connecticut"
95,"@amandacarpenter He's actually not the president-elect. That's a conceit dreamed up by who knows who, he will be certified the winner of the presidential election on Jan 6 by Congress.  Otherwise, there is not such thing as a president-elect","Connecticut"
96,"#STOPTheSteal

#BackDateGate 

Now more than ever:

Never give in--never, never, never, never, in nothing great or small, large or petty, never give in!  

#NEVERGiveIn   #NeverGiveUp 

#TRUMPWon   #BidenIsNotPresident 

#TheNewResistance 

#IStandWithTRUMP #ISupport 
@POTUS","Connecticut"
97,".@BrianKempGA is running a fake “audit” in Georgia right now. He’s trying to pretend it’s some serious effort to count legal votes, but it’s not. He’s rushing through this fraud to certify a fake and stolen election.","Connecticut"
98,"Like NM knows anything about election integrity. Joe biden couldn't fill a bathroom with supporters and you think we should accept that he got more votes than #Obamagate? Give me a break! #VoterFraud BTW, hopefully AUDITS will hit NM too! Whatcha think @RideWithC4T","Connecticut"
99,"Yes, let’s totally take advice on “respecting election results” and “protecting our sacred institutions” from this lady ⬇️","Connecticut"
100,"Hey dolt you don’t need Venezuela (which has some of the most fair and free elections in the world) or Russia to hack our elections when members in your own government are doing it. It’s stupid crap like this on the right that dismisses real issues in our elections &amp; machines.","Connecticut"
101,"Is anyone even a little shocked? Imagine how much worse it gets.  https://t.co/h5S3nd6YN1","Connecticut"
102,"ELECTION STEAL - General McInerney Exposes REAL Vote Fraud

This New American interview drops serious truth bombs on the Deep State criminals and the attempted overthrow through Election Theft. 11-11-2020

https://t.co/HPa6exugkB https://t.co/CYTzrasRgk","Connecticut"
103,"Michigan Judge Denies Injunction, Finding Trump Supporters’ Conspiracy Theories Lacking in Detroit | Another injunction bites the dust! @POTUS @VP  @FOXTV @PAGOP @NCGOP @NHGOP @GAGOP @WIGOP @FLGOP @MIGOP @TXGOP @SCGOP @VAGOP @AZGOP @COGOP ⁦@NVGOP⁩  https://t.co/ixyflq1rvi","Connecticut"
104,"“Americans must demand nothing less than the absolute integrity of our elections systems — in every state, in every county and in every municipality.” - @RepAndyBiggsAZ
https://t.co/A62IQiFo4u","Connecticut"
105,"I believe @realDonaldTrump won the election.

Who...is...with....me...","Connecticut"
106,"This guy has been betrayed by everyone except his voters. https://t.co/5WhVWyS8bW via @BreitbartNews","Connecticut"
107,"PROOF! Someone tested the signature verification system in Clark County and it had a 89% failure rate for catching poor signature matches. We have raised concerns about the signature verification system for months. 100s of thousands of mail ballots here. 

https://t.co/zF0prCP8lk","Connecticut"
108,"@OwenJones84 @OborneTweets @AyoCaesar Has any tory to have become leader (apart from Alec Douglas-Home) while the party were in government left Downing Street after the next election contested? That seems quite relevant.","Connecticut"
109,"Senator Loeffler - 202-224-3643

Senator Perdue
202-224-3521

GA Secretary of State 470-240-5060

Governor Kemp
406-656-1776

Fight for election integrity!🚨🇺🇸

2/2","Connecticut"
110,"Trump lawyers withdraw Arizona lawsuit as US election officials dismiss fraud claims – live https://t.co/EyowG40obZ","Connecticut"
111,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Connecticut"
112,"@sgaut https://t.co/AUx5sH6A62   they make voting machines used in this election in multiple states.","Connecticut"
113,"Nancy Pelosi in 2017 claimed ""our election was hijacked,"" presumably regarding the Russia collusion hoax the media and other partisan activists perpetrated on the American people.","Connecticut"
114,"lol nanowrimo has not been going at all since election day rip","Connecticut"
115,"Yep. If it looks like duck, walks like a duck, &amp; quacks like a duck ...it’s probably a duck!","Connecticut"
116,"The radical Left wants you to ""accept the results of the election,""

When mere weeks before the 2020 election Hillary Clinton was still claiming the 2016 election was illegitimate...

Democrats don't practice what they preach.","Connecticut"
117,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Connecticut"
118,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Connecticut"
119,".@FoxNews daytime ratings have completely collapsed. Weekend daytime even WORSE. Very sad to watch this happen, but they forgot what made them successful, what got them there. They forgot the Golden Goose. The biggest difference between the 2016 Election, and 2020, was @FoxNews!","Connecticut"
120,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","Connecticut"
121,"“President Donald Trump lost more than an election last week. When he leaves the White House in January, he will also lose the constitutional protection from prosecution afforded to a sitting president.” About time!
https://t.co/wsWO4AQ6hk","Connecticut"
122,"ALL Georgia Voters MUST VOTE 🌊 Flip the Senate 🌊
GEORGIA MUST REGISTER NEW DEMOCRATIC VOTERS 
 17 yrs olds, CAN Vote If 18 on or before Jan 5 Election
   🇺🇸REGISTER til Dec 7  💙 VOTE Warnock &amp; Ossoff","Connecticut"
123,"ALL Georgia Voters MUST VOTE 🌊 Flip the Senate 🌊
GEORGIA MUST REGISTER NEW DEMOCRATIC VOTERS 
 17 yrs olds, CAN Vote If 18 on or before Jan 5 Election
   🇺🇸REGISTER til Dec 7  💙 VOTE Warnock &amp; Ossoff","Connecticut"
124,"Fitton: 2020 Election Update.

https://t.co/8iaGuaYbKP via @BreitbartNews","Connecticut"
125,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Connecticut"
126,"Explosive 🧨 revelations emerge about Dominion, the system used to count votes in 28 states. 
Don’t miss the show.
Watch here👇🏻
https://t.co/ZjcEBYtnZx","Connecticut"
127,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Connecticut"
128,"Gambling sites refuse to call election for Biden, leaving $600M in limbo https://t.co/Gcwm6mL7ee","Connecticut"
129,".@TomFitton: ""Changing results after #ElectionDay raises significant legal/constitutional concerns, &amp; @realDonaldTrump should use available legal &amp; constitutional remedies to help ensure the election results can be trusted by the American people.""
Read: https://t.co/HltQLRMHvf","Connecticut"
130,"Thank you Mr. President we have all been working so hard to bring all the realms together to support you! Amy @AmyKremer has been working tirelessly to put this event together and to include everyone in the process. It’s going to be EPIC! Can’t wait to see you again. WE ❤️ YOU!","Connecticut"
131,"Activists say that the key to winning Florida was actually talking about working-class issues—something Biden failed to do. https://t.co/XbnFyqsPnm","Connecticut"
132,"If Nancy Pelosi thought the election was a done deal...she should be passing that stimulus pacakge....right??
🤔🤔🤔","Connecticut"
133,"The voting fraud is rampant! Unbelievable!! Our rights being stripped from us right under our nose. 😡 https://t.co/7NcZPafNEV","Connecticut"
134,"Democrats whined about Russia conspiracies for 4 years like circus clowns, and now want to talk down to us on our concern about an honest election... GIVE ME A BREAKKKKK","Connecticut"
135,".@BrianKempGA is running a fake “audit” in Georgia right now. He’s trying to pretend it’s some serious effort to count legal votes, but it’s not. He’s rushing through this fraud to certify a fake and stolen election.","Connecticut"
136,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Connecticut"
137,"Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews","Connecticut"
138,"Have any of the leaders that have congratulated @JoeBiden received an official communication from the #US Government on the results of the election? The answer is NO - the elections have not been certified. Who is behind their impertinence?

@WhiteHouse @realDonaldTrump","Connecticut"
139,"My latest: The fix was in long before any of the vote counters got started. https://t.co/bRKPOcow79 via @WSJ","Connecticut"
140,"@knalquestionese EXCLUSIVO: com base em relatórios de auditores, especialistas em TI, analistas de dados e estatísticos - o número de votos ilegítimos identificados em quatro estados decisivos é suficiente para anular a eleição. https://t.co/lRzuB1mdbg","Connecticut"
141,"@realDonaldTrump Nothing was rigged, unless you you think that allowing black people and elderly people to vote is considering ""rigging any election.""","Connecticut"
142,"BREAKING: The Dept of Homeland Security says in a statement this was the “most secure election in American history.” And that “there is no evidence that any voting system deleted or lost votes, changed votes, or was in any way compromised.” Awesome.","Connecticut"
143,"This election is TRUMP against THE DEEP STATE. The American people did not vote like this for Biden. No way.  This is high level fraud going on.","Connecticut"
144,"Donald Trump: ""We did win this election... we want all voting to stop. We don't want them to find any ballots at four o'clock in the morning and add them to the list.""

What do you think of the president's comments? https://t.co/a0O2jjZySE","Connecticut"
145,"ON TRACK—LET’S GO ARIZONA!
https://t.co/Oqt7QC4wd2","Connecticut"
146,"In 50 years time we’ll all going to remember this US election, mainly because America will still be counting the votes for it then.","Connecticut"
147,"@DonaldJTrumpJr This happen today after the election about three hours ago in Reseda California FYI https://t.co/fN9L0n8I2S","Connecticut"
148,"I’m being told I better be nice to Fox News or I won’t have a job

I’m not employed by Fox News and I don’t care about being employed by Fox News. 

THEY HAVE BEEN ACTING VERY ODD DURING THIS ELECTION","Connecticut"
149,"@realDonaldTrump @seanhannity @LouDobbs This election is over!
President Trump won and won HUGE! 

It’s just a matter of going through the legal motions and formalities at this point.

The corruption and steal is too massive to hide.","Connecticut"
150,"🔥ATTN GEORGIA &amp;nALL AMERICANS🔥
🔥Retweet🔥👇🏻👇🏻👇🏻 https://t.co/OEFjDL1z2H","Connecticut"
151,"The Law Is Clear: If An Election Is Stolen, State Legislatures Can Restore The Will Of The People - Revolver | Be Involved Contact Your Local Legislators “In Force” Use All Avenues Available And Make Things Happen “WE ARE THE NEWS!” #TrumpPence2020 
https://t.co/oFMB3c7BWu","Connecticut"
152,"Quand Edward Snowden alertait en juillet 2019 sur le caractère douteux des machines de vote dans les Swing States.. 
On vous laisse juger de sa pertinence aujourd'hui...","Connecticut"
153,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Connecticut"
154,"Trump and Pompeo claiming election win does damage to democracy way beyond US shores | By Ilene Prusher https://t.co/t17kpt4qEY","Connecticut"
155,"Barack Obama was the MOST CORRUPT president in US history. I have absolutely zero interest in anything he has to say about elections, because he actively interfered in the 2016 election by abusing his power and weaponizing the government against Trump.","Connecticut"
156,"Texas was on to Dominion - rejected them in 2014 and 2019 because of ""inaccuracy"". . A nice way of saying ""cheating"". Texas didn't allow it. . I bet if they had that Biden would've ""won"" Texas","Connecticut"
157,"Georgia’s Secretary of State is either unwilling or unable to provide the assurances and real measures necessary to foster confidence in the election results. While a full recount, audit and canvas are ideal, the Georgia State Legislature should prepare to step in soon.","Connecticut"
158,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up all over the Country, including a big one on Saturday in D.C. I may even try to stop by and say hello. This Election was Rigged, from Dominion all the way up &amp; down!","Connecticut"
159,"Even if successful — which none have been — @realDonaldTrump’s lawsuits cannot reverse the election results. 

In other words, he can’t win the election based on votes or courts. 

What, then, is @GSAEmily waiting for to ascertain Biden as the winner and begin the transition?","Connecticut"
160,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right? https://t.co/md7mCxvMY8","Connecticut"
161,"🇬🇷 #Greece | Legislative election poll

🟦 ND 43.4% (142)
🟫 SYRIZA 25.9% (85)
🟥 KINAL 8.3% (27)
⬛️ KKE 6.7% (22)
🟪 EL 3.6% (12)
⬜️ MeRA25 3.5% (12)
⬛️ XA 1.3%

📊 Alco
📺 @opentvgr

ℹ️ https://t.co/HGEL7HaYfm https://t.co/kMywDAt5n2","Connecticut"
162,"PETER NAVARRO: “We are moving forward here at the White House under the assumption that there will be a second Trump term... We think he won that election, and any speculation about what Joe Biden might do, I think, is moot at this point.” — Fox Business Network","Connecticut"
163,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!","Connecticut"
